       8.4375000e-01,      -8.9761274e-04,      -2.1411606e-01
       8.5937500e-01,      -9.1553863e-04,      -2.1378126e-01
       8.7500000e-01,      -9.3977967e-04,      -2.1345480e-01
       8.9062500e-01,      -9.6285627e-04,      -2.1313970e-01
       9.0625000e-01,      -9.8649744e-04,      -2.1285133e-01
       9.2187500e-01,      -1.0142921e-03,      -2.1258772e-01
       9.3750000e-01,      -1.0481687e-03,      -2.1233263e-01
       9.5312500e-01,      -1.0874744e-03,      -2.1207276e-01
       9.6875000e-01,      -1.1295828e-03,      -2.1180729e-01
       9.8437500e-01,      -1.1715459e-03,      -2.1152869e-01
       1.0000000e+00,      -1.2119512e-03,      -2.1125867e-01
       1.0156250e+00,      -1.2529970e-03,      -2.1099408e-01
       1.0312500e+00,      -1.2974228e-03,      -2.1073774e-01
       1.0468750e+00,      -1.3473156e-03,      -2.1047499e-01
       1.0625000e+00,      -1.4009330e-03,      -2.1019427e-01
       1.0781250e+00,      -1.4547897e-03,      -2.0989248e-01
       1.0937500e+00,      -1.5068549e-03,      -2.0957172e-01
       1.1093750e+00,      -1.5572711e-03,      -2.0923391e-01
       1.1250000e+00,      -1.6033930e-03,      -2.0887938e-01
       1.1406250e+00,      -1.6461969e-03,      -2.0852195e-01
       1.1562500e+00,      -1.6886105e-03,      -2.0815381e-01
       1.1718750e+00,      -1.7288610e-03,      -2.0777495e-01
       1.1875000e+00,      -1.7671131e-03,      -2.0738519e-01
       1.2031250e+00,      -1.8035723e-03,      -2.0698187e-01
       1.2187500e+00,      -1.8379582e-03,      -2.0656157e-01
       1.2343750e+00,      -1.8696461e-03,      -2.0612298e-01
       1.2500000e+00,      -1.8981390e-03,      -2.0566854e-01
       1.2656250e+00,      -1.9242737e-03,      -2.0520216e-01
       1.2812500e+00,      -1.9418269e-03,      -2.0471552e-01
       1.2968750e+00,      -1.9533094e-03,      -2.0423567e-01
       1.3125000e+00,      -1.9593939e-03,      -2.0375316e-01
       1.3281250e+00,      -1.9627117e-03,      -2.0328134e-01
       1.3437500e+00,      -1.9630363e-03,      -2.0281677e-01
       1.3593750e+00,      -1.9583252e-03,      -2.0234891e-01
       1.3750000e+00,      -1.9477981e-03,      -2.0188309e-01
       1.3906250e+00,      -1.9336236e-03,      -2.0144089e-01
       1.4062500e+00,      -1.9188067e-03,      -2.0100333e-01
       1.4218750e+00,      -1.8979534e-03,      -2.0058264e-01
       1.4375000e+00,      -1.8759415e-03,      -2.0018189e-01
       1.4531250e+00,      -1.8518576e-03,      -1.9980032e-01
       1.4687500e+00,      -1.8256072e-03,      -1.9944399e-01
       1.4843750e+00,      -1.7974587e-03,      -1.9911388e-01
       1.5000000e+00,      -1.7677745e-03,      -1.9880749e-01
       1.5156250e+00,      -1.7369228e-03,      -1.9852535e-01
       1.5312500e+00,      -1.7054683e-03,      -1.9827255e-01
       1.5468750e+00,      -1.6754376e-03,      -1.9804557e-01
       1.5625000e+00,      -1.6456390e-03,      -1.9783783e-01
       1.5781250e+00,      -1.6164123e-03,      -1.9765378e-01
       1.5937500e+00,      -1.5853589e-03,      -1.9748608e-01
       1.6093750e+00,      -1.5526269e-03,      -1.9734281e-01
       1.6250000e+00,      -1.5191720e-03,      -1.9722463e-01
       1.6406250e+00,      -1.4863701e-03,      -1.9712605e-01
       1.6562500e+00,      -1.4559061e-03,      -1.9704507e-01
       1.6718750e+00,      -1.4288638e-03,      -1.9698519e-01
       1.6875000e+00,      -1.4035272e-03,      -1.9693451e-01
       1.7031250e+00,      -1.3778239e-03,      -1.9690448e-01
       1.7187500e+00,      -1.3558812e-03,      -1.9689272e-01
       1.7343750e+00,      -1.3389709e-03,      -1.9689293e-01
       1.7500000e+00,      -1.3285060e-03,      -1.9689631e-01
       1.7656250e+00,      -1.3219245e-03,      -1.9689621e-01
       1.7812500e+00,      -1.3160217e-03,      -1.9689353e-01
       1.7968750e+00,      -1.3113139e-03,      -1.9689697e-01
       1.8125000e+00,      -1.3112431e-03,      -1.9691143e-01
       1.8281250e+00,      -1.3100554e-03,      -1.9690295e-01
       1.8437500e+00,      -1.3198209e-03,      -1.9697266e-01
       1.8593750e+00,      -1.3374734e-03,      -1.9700101e-01
       1.8750000e+00,      -1.3717180e-03,      -1.9713531e-01
       1.8906250e+00,      -1.4071466e-03,      -1.9724620e-01
       1.9062500e+00,      -1.4620754e-03,      -1.9735422e-01
       1.9218750e+00,      -1.5685222e-03,      -1.9754596e-01
       1.9375000e+00,      -1.7270590e-03,      -1.9774593e-01
       1.9531250e+00,      -1.8903582e-03,      -1.9771561e-01
       1.9687500e+00,      -2.0269090e-03,      -1.9763080e-01
       1.9843750e+00,      -2.1633527e-03,      -1.9743975e-01
       2.0000000e+00,      -2.2948645e-03,      -1.9714240e-01
       2.0156250e+00,      -2.4199196e-03,      -1.9680829e-01
       2.0312500e+00,      -2.5417860e-03,      -1.9635999e-01
       2.0468750e+00,      -2.6603432e-03,      -1.9579871e-01
       2.0625000e+00,      -2.7737147e-03,      -1.9518000e-01
       2.0781250e+00,      -2.8825065e-03,      -1.9450076e-01
       2.0937500e+00,      -2.9889008e-03,      -1.9367831e-01
       2.1093750e+00,      -3.0836561e-03,      -1.9279794e-01
       2.1250000e+00,      -3.1741980e-03,      -1.9181849e-01
       2.1406250e+00,      -3.2568585e-03,      -1.9077827e-01
       2.1562500e+00,      -3.3371272e-03,      -1.8967228e-01
       2.1718750e+00,      -3.4169201e-03,      -1.8848947e-01
       2.1875000e+00,      -3.4932175e-03,      -1.8722912e-01
       2.2031250e+00,      -3.5620204e-03,      -1.8590134e-01
       2.2187500e+00,      -3.6232532e-03,      -1.8451791e-01
       2.2343750e+00,      -3.6822118e-03,      -1.8308402e-01
       2.2500000e+00,      -3.7440323e-03,      -1.8160234e-01
       2.2656250e+00,      -3.8043833e-03,      -1.8005698e-01
       2.2812500e+00,      -3.8688856e-03,      -1.7845928e-01
       2.2968750e+00,      -3.9324104e-03,      -1.7678136e-01
       2.3125000e+00,      -3.9921302e-03,      -1.7504749e-01
       2.3281250e+00,      -4.0495187e-03,      -1.7326591e-01
       2.3437500e+00,      -4.1075622e-03,      -1.7142589e-01
       2.3593750e+00,      -4.1668057e-03,      -1.6952143e-01
       2.3750000e+00,      -4.2237435e-03,      -1.6756240e-01
       2.3906250e+00,      -4.2758161e-03,      -1.6553519e-01
       2.4062500e+00,      -4.3226700e-03,      -1.6345459e-01
       2.4218750e+00,      -4.3667521e-03,      -1.6130904e-01
       2.4375000e+00,      -4.4043464e-03,      -1.5909828e-01
       2.4531250e+00,      -4.4353472e-03,      -1.5684667e-01
       2.4687500e+00,      -4.4625785e-03,      -1.5456582e-01
       2.4843750e+00,      -4.4891430e-03,      -1.5225169e-01
       2.5000000e+00,      -4.5157795e-03,      -1.4989834e-01
       2.5156250e+00,      -4.5403929e-03,      -1.4750907e-01
       2.5312500e+00,      -4.5624640e-03,      -1.4508729e-01
       2.5468750e+00,      -4.5813723e-03,      -1.4263162e-01
       2.5625000e+00,      -4.5950508e-03,      -1.4015659e-01
       2.5781250e+00,      -4.6018477e-03,      -1.3764441e-01
       2.5937500e+00,      -4.6069004e-03,      -1.3512684e-01
       2.6093750e+00,      -4.6144899e-03,      -1.3259912e-01
       2.6250000e+00,      -4.6247381e-03,      -1.3003147e-01
       2.6406250e+00,      -4.6337553e-03,      -1.2741570e-01
       2.6562500e+00,      -4.6367750e-03,      -1.2478333e-01
       2.6718750e+00,      -4.6344229e-03,      -1.2213324e-01
       2.6875000e+00,      -4.6294593e-03,      -1.1949426e-01
       2.7031250e+00,      -4.6317958e-03,      -1.1683929e-01
       2.7187500e+00,      -4.6352690e-03,      -1.1413835e-01
       2.7343750e+00,      -4.6364611e-03,      -1.1140711e-01
       2.7500000e+00,      -4.6351510e-03,      -1.0865219e-01
       2.7656250e+00,      -4.6319344e-03,      -1.0586649e-01
       2.7812500e+00,      -4.6253852e-03,      -1.0304704e-01
       2.7968750e+00,      -4.6114719e-03,      -1.0020641e-01
       2.8125000e+00,      -4.5879221e-03,      -9.7349243e-02
       2.8281250e+00,      -4.5652379e-03,      -9.4504399e-02
       2.8437500e+00,      -4.5471187e-03,      -9.1642811e-02
       2.8593750e+00,      -4.5247491e-03,      -8.8764540e-02
       2.8750000e+00,      -4.4964899e-03,      -8.5894204e-02
       2.8906250e+00,      -4.4641480e-03,      -8.3042275e-02
       2.9062500e+00,      -4.4307775e-03,      -8.0205190e-02
       2.9218750e+00,      -4.3993048e-03,      -7.7381021e-02
       2.9375000e+00,      -4.3721546e-03,      -7.4576317e-02
       2.9531250e+00,      -4.3520661e-03,      -7.1782081e-02
       2.9687500e+00,      -4.3337920e-03,      -6.8977188e-02
       2.9843750e+00,      -4.3175539e-03,      -6.6171538e-02
       3.0000000e+00,      -4.2993767e-03,      -6.3341509e-02
       3.0156250e+00,      -4.2832973e-03,      -6.0531609e-02
       3.0312500e+00,      -4.2728335e-03,      -5.7738624e-02
       3.0468750e+00,      -4.2676931e-03,      -5.4924343e-02
       3.0625000e+00,      -4.2640685e-03,      -5.2074360e-02
       3.0781250e+00,      -4.2578027e-03,      -4.9218062e-02
       3.0937500e+00,      -4.2496094e-03,      -4.6327221e-02
       3.1093750e+00,      -4.2401145e-03,      -4.3437461e-02
       3.1250000e+00,      -4.2326213e-03,      -4.0516177e-02
       3.1406250e+00,      -4.2203695e-03,      -3.7566488e-02
       3.1562500e+00,      -4.2025746e-03,      -3.4614404e-02
       3.1718750e+00,      -4.1827429e-03,      -3.1669079e-02
       3.1875000e+00,      -4.1650994e-03,      -2.8720609e-02
       3.2031250e+00,      -4.1507184e-03,      -2.5756697e-02
       3.2187500e+00,      -4.1359395e-03,      -2.2777172e-02
       3.2343750e+00,      -4.1156639e-03,      -1.9786581e-02
       3.2500000e+00,      -4.0898501e-03,      -1.6806016e-02
       3.2656250e+00,      -4.0621919e-03,      -1.3844046e-02
       3.2812500e+00,      -4.0349548e-03,      -1.0888755e-02
       3.2968750e+00,      -4.0116871e-03,      -7.9479704e-03
       3.3125000e+00,      -3.9930121e-03,      -5.0134810e-03
       3.3281250e+00,      -3.9774669e-03,      -2.0688464e-03
       3.3437500e+00,      -3.9633714e-03,       8.9035098e-04
       3.3593750e+00,      -3.9484302e-03,       3.8561573e-03
       3.3750000e+00,      -3.9233581e-03,       6.8582689e-03
       3.3906250e+00,      -3.8908077e-03,       9.8451851e-03
       3.4062500e+00,      -3.8578572e-03,       1.2831780e-02
       3.4218750e+00,      -3.8244928e-03,       1.5803210e-02
       3.4375000e+00,      -3.7995512e-03,       1.8758411e-02
       3.4531250e+00,      -3.7836508e-03,       2.1723668e-02
       3.4687500e+00,      -3.7690974e-03,       2.4726797e-02
       3.4843750e+00,      -3.7477174e-03,       2.7765622e-02
       3.5000000e+00,      -3.7187103e-03,       3.0806318e-02
       3.5156250e+00,      -3.6884886e-03,       3.3844983e-02
       3.5312500e+00,      -3.6484237e-03,       3.6874619e-02
       3.5468750e+00,      -3.6078310e-03,       3.9871080e-02
       3.5625000e+00,      -3.5693687e-03,       4.2863477e-02
       3.5781250e+00,      -3.5311275e-03,       4.5835470e-02
       3.5937500e+00,      -3.4903674e-03,       4.8788087e-02
       3.6093750e+00,      -3.4453394e-03,       5.1735533e-02
       3.6250000e+00,      -3.3954746e-03,       5.4677111e-02
       3.6406250e+00,      -3.3410334e-03,       5.7590576e-02
       3.6562500e+00,      -3.2829641e-03,       6.0491118e-02
       3.6718750e+00,      -3.2278129e-03,       6.3338068e-02
       3.6875000e+00,      -3.1786359e-03,       6.6165297e-02
       3.7031250e+00,      -3.1347488e-03,       6.8975270e-02
       3.7187500e+00,      -3.0961842e-03,       7.1782920e-02
       3.7343750e+00,      -3.0580865e-03,       7.4598756e-02
       3.7500000e+00,      -3.0147891e-03,       7.7419209e-02
       3.7656250e+00,      -2.9659101e-03,       8.0225968e-02
       3.7812500e+00,      -2.9176349e-03,       8.2997142e-02
       3.7968750e+00,      -2.8723168e-03,       8.5732399e-02
       3.8125000e+00,      -2.8217141e-03,       8.8423678e-02
       3.8281250e+00,      -2.7724919e-03,       9.1077328e-02
       3.8437500e+00,      -2.7237555e-03,       9.3713493e-02
       3.8593750e+00,      -2.6786348e-03,       9.6315504e-02
       3.8750000e+00,      -2.6394761e-03,       9.8887767e-02
       3.8906250e+00,      -2.6053595e-03,       1.0145327e-01
       3.9062500e+00,      -2.5718119e-03,       1.0402657e-01
       3.9218750e+00,      -2.5330292e-03,       1.0659883e-01
       3.9375000e+00,      -2.4866339e-03,       1.0917071e-01
       3.9531250e+00,      -2.4354382e-03,       1.1170541e-01
       3.9687500e+00,      -2.3839921e-03,       1.1419700e-01
       3.9843750e+00,      -2.3346305e-03,       1.1664174e-01
       4.0000000e+00,      -2.2908995e-03,       1.1904136e-01
       4.0156250e+00,      -2.2515688e-03,       1.2141011e-01
       4.0312500e+00,      -2.2126488e-03,       1.2376423e-01
       4.0468750e+00,      -2.1717123e-03,       1.2610880e-01
       4.0625000e+00,      -2.1295926e-03,       1.2843767e-01
       4.0781250e+00,      -2.0842137e-03,       1.3076228e-01
       4.0937500e+00,      -2.0430060e-03,       1.3304794e-01
       4.1093750e+00,      -2.0112315e-03,       1.3533839e-01
       4.1250000e+00,      -1.9855594e-03,       1.3762693e-01
       4.1406250e+00,      -1.9632612e-03,       1.3993232e-01
       4.1562500e+00,      -1.9385172e-03,       1.4225998e-01
       4.1718750e+00,      -1.9052065e-03,       1.4459864e-01
       4.1875000e+00,      -1.8611483e-03,       1.4693260e-01
       4.2031250e+00,      -1.8094195e-03,       1.4924951e-01
       4.2187500e+00,      -1.7520608e-03,       1.5152384e-01
       4.2343750e+00,      -1.6964850e-03,       1.5374287e-01
       4.2500000e+00,      -1.6433033e-03,       1.5593059e-01
       4.2656250e+00,      -1.5899095e-03,       1.5809033e-01
       4.2812500e+00,      -1.5403551e-03,       1.6020988e-01
       4.2968750e+00,      -1.4982640e-03,       1.6229084e-01
       4.3125000e+00,      -1.4640907e-03,       1.6435031e-01
       4.3281250e+00,      -1.4352710e-03,       1.6640847e-01
       4.3437500e+00,      -1.4080726e-03,       1.6847537e-01
       4.3593750e+00,      -1.3796860e-03,       1.7055146e-01
       4.3750000e+00,      -1.3487837e-03,       1.7262047e-01
       4.3906250e+00,      -1.3091255e-03,       1.7468899e-01
       4.4062500e+00,      -1.2701785e-03,       1.7671008e-01
       4.4218750e+00,      -1.2380364e-03,       1.7871041e-01
       4.4375000e+00,      -1.2133714e-03,       1.8070027e-01
       4.4531250e+00,      -1.1924195e-03,       1.8267313e-01
       4.4687500e+00,      -1.1695499e-03,       1.8463608e-01
       4.4843750e+00,      -1.1402378e-03,       1.8661142e-01
       4.5000000e+00,      -1.1030780e-03,       1.8855063e-01
       4.5156250e+00,      -1.0744166e-03,       1.9045417e-01
       4.5312500e+00,      -1.0591958e-03,       1.9235405e-01
       4.5468750e+00,      -1.0489144e-03,       1.9429238e-01
       4.5625000e+00,      -1.0307982e-03,       1.9626848e-01
       4.5781250e+00,      -9.9776627e-04,       1.9825950e-01
       4.5937500e+00,      -9.5081009e-04,       2.0023723e-01
       4.6093750e+00,      -8.9625687e-04,       2.0218065e-01
       4.6250000e+00,      -8.4053788e-04,       2.0408258e-01
       4.6406250e+00,      -7.8470144e-04,       2.0594906e-01
       4.6562500e+00,      -7.2866481e-04,       2.0776956e-01
       4.6718750e+00,      -6.7876585e-04,       2.0955022e-01
       4.6875000e+00,      -6.3538951e-04,       2.1129910e-01
       4.7031250e+00,      -5.9920307e-04,       2.1302124e-01
       4.7187500e+00,      -5.6866022e-04,       2.1472681e-01
       4.7343750e+00,      -5.4039821e-04,       2.1642683e-01
       4.7500000e+00,      -5.1089217e-04,       2.1812494e-01
       4.7656250e+00,      -4.7783883e-04,       2.1981374e-01
       4.7812500e+00,      -4.3967406e-04,       2.2148429e-01
       4.7968750e+00,      -4.0296561e-04,       2.2312283e-01
       4.8125000e+00,      -3.7062948e-04,       2.2474922e-01
       4.8281250e+00,      -3.3831850e-04,       2.2636681e-01
       4.8437500e+00,      -3.0423064e-04,       2.2797643e-01
       4.8593750e+00,      -2.6735079e-04,       2.2957156e-01
       4.8750000e+00,      -2.2827920e-04,       2.3114263e-01
       4.8906250e+00,      -1.9021906e-04,       2.3268438e-01
       4.9062500e+00,      -1.5758900e-04,       2.3420062e-01
       4.9218750e+00,      -1.2990692e-04,       2.3570103e-01
       4.9375000e+00,      -1.0537619e-04,       2.3718023e-01
       4.9531250e+00,      -8.4806441e-05,       2.3865019e-01
       4.9687500e+00,      -7.0686459e-05,       2.4010259e-01
       4.9843750e+00,      -6.1128011e-05,       2.4156494e-01
       5.0000000e+00,      -4.9986977e-05,       2.4304675e-01
       5.0156250e+00,      -3.1782199e-05,       2.4453480e-01
       5.0312500e+00,      -6.9240656e-06,       2.4601212e-01
       5.0468750e+00,       1.7623338e-05,       2.4747408e-01
       5.0625000e+00,       3.7069526e-05,       2.4891475e-01
       5.0781250e+00,       5.6692274e-05,       2.5035192e-01
       5.0937500e+00,       7.1888189e-05,       2.5176834e-01
       5.1093750e+00,       8.7336455e-05,       2.5319716e-01
       5.1250000e+00,       1.0591347e-04,       2.5461343e-01
       5.1406250e+00,       1.2776302e-04,       2.5600917e-01
       5.1562500e+00,       1.5089513e-04,       2.5739331e-01
       5.1718750e+00,       1.7276797e-04,       2.5876495e-01
       5.1875000e+00,       1.9259431e-04,       2.6010871e-01
       5.2031250e+00,       2.1407501e-04,       2.6146054e-01
       5.2187500e+00,       2.3899244e-04,       2.6277843e-01
       5.2343750e+00,       2.5814577e-04,       2.6408228e-01
       5.2500000e+00,       2.7123050e-04,       2.6537421e-01
       5.2656250e+00,       2.7793418e-04,       2.6667346e-01
       5.2812500e+00,       2.8085699e-04,       2.6799291e-01
       5.2968750e+00,       2.8389580e-04,       2.6933462e-01
       5.3125000e+00,       2.8947949e-04,       2.7069493e-01
       5.3281250e+00,       2.9842348e-04,       2.7207066e-01
       5.3437500e+00,       3.1617675e-04,       2.7345798e-01
       5.3593750e+00,       3.3854683e-04,       2.7482247e-01
       5.3750000e+00,       3.5776640e-04,       2.7617481e-01
       5.3906250e+00,       3.7204180e-04,       2.7751149e-01
       5.4062500e+00,       3.8266694e-04,       2.7885625e-01
       5.4218750e+00,       3.9155672e-04,       2.8021259e-01
       5.4375000e+00,       4.0071036e-04,       2.8157006e-01
       5.4531250e+00,       4.1238383e-04,       2.8292777e-01
       5.4687500e+00,       4.2913608e-04,       2.8429778e-01
       5.4843750e+00,       4.5275804e-04,       2.8565166e-01
       5.5000000e+00,       4.7692788e-04,       2.8698359e-01
       5.5156250e+00,       4.9510623e-04,       2.8828665e-01
       5.5312500e+00,       5.0454231e-04,       2.8958810e-01
       5.5468750e+00,       5.1012188e-04,       2.9090225e-01
       5.5625000e+00,       5.1796937e-04,       2.9223457e-01
       5.5781250e+00,       5.3212274e-04,       2.9358064e-01
       5.5937500e+00,       5.5321568e-04,       2.9492598e-01
       5.6093750e+00,       5.7863993e-04,       2.9625262e-01
       5.6250000e+00,       6.0354636e-04,       2.9755819e-01
       5.6406250e+00,       6.2537042e-04,       2.9884236e-01
       5.6562500e+00,       6.4542892e-04,       3.0011970e-01
       5.6718750e+00,       6.6447166e-04,       3.0138613e-01
       5.6875000e+00,       6.8329002e-04,       3.0264508e-01
       5.7031250e+00,       7.0232543e-04,       3.0389815e-01
       5.7187500e+00,       7.2195434e-04,       3.0514625e-01
       5.7343750e+00,       7.4286524e-04,       3.0639279e-01
       5.7500000e+00,       7.6635203e-04,       3.0764092e-01
       5.7656250e+00,       7.9441480e-04,       3.0887694e-01
       5.7812500e+00,       8.1962659e-04,       3.1008450e-01
       5.7968750e+00,       8.3732947e-04,       3.1127815e-01
       5.8125000e+00,       8.4912504e-04,       3.1246231e-01
       5.8281250e+00,       8.5856894e-04,       3.1365500e-01
       5.8437500e+00,       8.6821442e-04,       3.1485996e-01
       5.8593750e+00,       8.7919059e-04,       3.1607039e-01
       5.8750000e+00,       8.9185123e-04,       3.1728323e-01
       5.8906250e+00,       9.0640102e-04,       3.1850187e-01
       5.9062500e+00,       9.2213630e-04,       3.1970532e-01
       5.9218750e+00,       9.3648289e-04,       3.2090308e-01
       5.9375000e+00,       9.4767005e-04,       3.2209134e-01
       5.9531250e+00,       9.5823445e-04,       3.2329499e-01
       5.9687500e+00,       9.6957500e-04,       3.2449875e-01
       5.9843750e+00,       9.8088510e-04,       3.2569721e-01
       6.0000000e+00,       9.9084979e-04,       3.2689697e-01
       6.0156250e+00,       9.9974099e-04,       3.2809980e-01
       6.0312500e+00,       1.0101897e-03,       3.2929544e-01
       6.0468750e+00,       1.0246851e-03,       3.3049313e-01
       6.0625000e+00,       1.0364547e-03,       3.3165942e-01
       6.0781250e+00,       1.0427214e-03,       3.3282717e-01
       6.0937500e+00,       1.0443122e-03,       3.3398380e-01
       6.1093750e+00,       1.0438611e-03,       3.3515423e-01
       6.1250000e+00,       1.0438440e-03,       3.3633953e-01
       6.1406250e+00,       1.0452191e-03,       3.3752317e-01
       6.1562500e+00,       1.0468643e-03,       3.3870091e-01
       6.1718750e+00,       1.0465403e-03,       3.3988988e-01
       6.1875000e+00,       1.0440875e-03,       3.4107337e-01
       6.2031250e+00,       1.0407814e-03,       3.4227459e-01
       6.2187500e+00,       1.0382409e-03,       3.4348275e-01
       6.2343750e+00,       1.0367999e-03,       3.4470843e-01
       6.2500000e+00,       1.0391814e-03,       3.4594360e-01
       6.2656250e+00,       1.0455818e-03,       3.4717640e-01
       6.2812500e+00,       1.0534596e-03,       3.4839870e-01
       6.2968750e+00,       1.0595918e-03,       3.4960881e-01
       6.3125000e+00,       1.0624018e-03,       3.5081109e-01
       6.3281250e+00,       1.0622785e-03,       3.5201353e-01
       6.3437500e+00,       1.0585320e-03,       3.5322405e-01
       6.3593750e+00,       1.0527211e-03,       3.5444706e-01
       6.3750000e+00,       1.0504077e-03,       3.5569282e-01
       6.3906250e+00,       1.0513076e-03,       3.5694011e-01
       6.4062500e+00,       1.0537528e-03,       3.5818426e-01
       6.4218750e+00,       1.0570603e-03,       3.5943325e-01
       6.4375000e+00,       1.0617050e-03,       3.6068536e-01
       6.4531250e+00,       1.0678429e-03,       3.6192252e-01
       6.4687500e+00,       1.0725317e-03,       3.6315278e-01
       6.4843750e+00,       1.0726370e-03,       3.6436527e-01
       6.5000000e+00,       1.0647521e-03,       3.6558079e-01
       6.5156250e+00,       1.0530997e-03,       3.6681270e-01
       6.5312500e+00,       1.0410309e-03,       3.6806120e-01
       6.5468750e+00,       1.0302215e-03,       3.6932355e-01
       6.5625000e+00,       1.0206613e-03,       3.7059681e-01
       6.5781250e+00,       1.0110830e-03,       3.7187708e-01
       6.5937500e+00,       1.0000266e-03,       3.7316000e-01
       6.6093750e+00,       9.8728676e-04,       3.7444700e-01
       6.6250000e+00,       9.7514011e-04,       3.7573350e-01
       6.6406250e+00,       9.5762407e-04,       3.7701472e-01
       6.6562500e+00,       9.3502580e-04,       3.7830831e-01
       6.6718750e+00,       9.0928121e-04,       3.7961517e-01
       6.6875000e+00,       8.8123464e-04,       3.8093947e-01
       6.7031250e+00,       8.5145650e-04,       3.8228884e-01
       6.7187500e+00,       8.2174548e-04,       3.8366611e-01
       6.7343750e+00,       7.9516960e-04,       3.8506408e-01
       6.7500000e+00,       7.7217634e-04,       3.8647456e-01
       6.7656250e+00,       7.4842318e-04,       3.8788801e-01
       6.7812500e+00,       7.2157476e-04,       3.8930502e-01
       6.7968750e+00,       6.9315699e-04,       3.9073751e-01
       6.8125000e+00,       6.6404817e-04,       3.9217877e-01
       6.8281250e+00,       6.3415981e-04,       3.9362760e-01
       6.8437500e+00,       6.0306342e-04,       3.9508832e-01
       6.8593750e+00,       5.7049902e-04,       3.9656117e-01
       6.8750000e+00,       5.3633471e-04,       3.9803864e-01
       6.8906250e+00,       4.9906872e-04,       3.9952070e-01
       6.9062500e+00,       4.6163813e-04,       4.0101864e-01
       6.9218750e+00,       4.1789413e-04,       4.0251447e-01
       6.9375000e+00,       3.7025699e-04,       4.0405275e-01
       6.9531250e+00,       3.1824964e-04,       4.0560103e-01
       6.9687500e+00,       2.6166997e-04,       4.0716236e-01
       6.9843750e+00,       2.0179268e-04,       4.0876578e-01
       7.0000000e+00,       1.4035918e-04,       4.1041436e-01
