Cx,Cy
5.041604995727539,1.51736319065094
3.958342313766479,1.517220020294189
6.030210494995117,1.515622138977051
2.969671487808228,1.51507043838501
1.997011303901672,1.507581233978271
5.043453693389893,0.5102213621139526
3.956517457962036,0.510138988494873
6.037002563476562,0.5097929239273071
2.962907075881958,0.5093940496444702
1.984049081802368,0.5111448764801025
