<p>_[0.5*rho_ref*Ub^2],<u>_Ub,<uu>_Ub^2,<uv>_Ub^2,<uw>_Ub^2,<v>_Ub,<vv>_Ub^2,<vw>_Ub^2,<w>_Ub,<ww>_Ub^2,Cx,Cy
23.44070816040039,0.5424051284790039,0.01370152272284031,-0.0003371531493030488,0.0002001226093852893,0.07586753368377686,0.007773630321025848,1.820003308239393e-05,-0.002596248406916857,0.037544135004282,8.864837646484375,1.093630194664001
23.40996932983398,0.5423111319541931,0.01381879020482302,0.0006872470257803798,0.0002262104535475373,0.1163637489080429,0.006508152931928635,3.634447421063669e-05,-0.002368294633924961,0.04214257374405861,8.774637222290039,1.058847427368164
23.39380073547363,0.5414307713508606,0.01722754538059235,0.001355058629997075,0.0002172246313421056,0.07535956799983978,0.003145862836390734,2.170879633922596e-05,-0.00168320070952177,0.03791499882936478,8.864224433898926,1.039483189582825
23.44511795043945,0.5411363244056702,0.01359979342669249,-0.0005485144793055952,0.0002083245635731146,0.07586146146059036,0.008181230165064335,1.884473931568209e-05,-0.002677475800737739,0.03676455095410347,8.864893913269043,1.09996509552002
23.41675758361816,0.5405262112617493,0.01369741279631853,0.0004046328249387443,0.0002279235777677968,0.1157643049955368,0.007002684753388166,3.521747930790298e-05,-0.002453284803777933,0.04137249290943146,8.774806976318359,1.064098596572876
23.45045280456543,0.5395450592041016,0.01349972654134035,-0.0007975555490702391,0.0002207026846008375,0.07577326893806458,0.008651343174278736,1.970439370779786e-05,-0.002780226757749915,0.03577654808759689,8.864951133728027,1.106573700904846
23.4227294921875,0.5389049649238586,0.01360605843365192,0.0001572782639414072,0.0002323372609680519,0.1151203364133835,0.007422259077429771,3.445414040470496e-05,-0.00252351863309741,0.04062556475400925,8.774977684020996,1.069588422775269
23.34285354614258,0.5385719537734985,0.01727533712983131,0.002854861319065094,0.0001820558391045779,0.1195484548807144,0.002111959271132946,3.196924080839381e-05,-0.00133153423666954,0.03792168200016022,8.77276611328125,1.0114586353302
23.42756462097168,0.5382622480392456,0.01354313921183348,-9.724597475724295e-05,0.0002370727015659213,0.1123895198106766,0.00780996959656477,3.253784234402701e-05,-0.00260110292583704,0.03975286334753036,8.775148391723633,1.075325489044189
23.45563316345215,0.5379719734191895,0.01340581849217415,-0.001043754164129496,0.0002338658669032156,0.07570661604404449,0.009116586297750473,1.98839079530444e-05,-0.00287999608553946,0.03475531190633774,8.865007400512695,1.113466143608093
23.4323673248291,0.5376025438308716,0.01348413620144129,-0.000349706009728834,0.000242926791543141,0.1096727326512337,0.008195140399038792,3.079287853324786e-05,-0.002681409707292914,0.03884930163621902,8.775317192077637,1.081319332122803
23.46021461486816,0.5365433692932129,0.01333941705524921,-0.001255439827218652,0.000244869093876332,0.07557640224695206,0.009510071948170662,1.937780507432763e-05,-0.002960835583508015,0.03383114188909531,8.86506175994873,1.120652794837952
23.38991546630859,0.5360305905342102,0.01850824058055878,0.001363953342661262,0.0002119634882546961,0.07386939227581024,0.002704874845221639,1.923013769555837e-05,-0.001573433401063085,0.03634839132428169,8.864173889160156,1.035762906074524
23.43821716308594,0.5358964800834656,0.01341677643358707,-0.0005896828370168805,0.0002526213938836008,0.1090168878436089,0.00860041007399559,3.028239552804735e-05,-0.002769194543361664,0.03793470561504364,8.775485038757324,1.087579607963562
23.46572113037109,0.5347931981086731,0.01327771600335836,-0.001502308296039701,0.0002569163916632533,0.07533973455429077,0.00996240321546793,1.824472929001786e-05,-0.003050573635846376,0.0327121764421463,8.865116119384766,1.128144264221191
23.72959136962891,0.5347720980644226,0.006823786068707705,-0.001006772392429411,0.0001757796853780746,-0.0003386577882338315,0.004167232662439346,2.261267218273133e-05,0.001827415660955012,0.005287107080221176,0.871912956237793,2.600646734237671
23.72902870178223,0.5347486734390259,0.006875494029372931,-0.001051198923960328,0.0001705728500382975,-0.001134614110924304,0.004253118764609098,2.786882032523863e-05,0.001854069763794541,0.005299109034240246,0.9650111794471741,2.594150066375732
23.72991752624512,0.5347470045089722,0.006771455518901348,-0.0009402643190696836,0.0001750051596900448,-0.001102685928344727,0.004082238301634789,2.096705793519504e-05,0.001873241970315576,0.005270635243505239,0.9645353555679321,2.61405873298645
23.72864532470703,0.5347251296043396,0.006937043741345406,-0.001121171750128269,0.0001714814570732415,-0.0003436746774241328,0.004339207429438829,2.93880275421543e-05,0.001806718297302723,0.005323988851159811,0.872296929359436,2.58051586151123
23.73049926757812,0.5347100496292114,0.0067203463986516,-0.000896788842510432,0.0001832903071772307,-0.0003377771354280412,0.003997281659394503,1.570179665577598e-05,0.001847843755967915,0.005261408165097237,0.8715378642082214,2.620237827301025
23.73077011108398,0.5346394181251526,0.006673757918179035,-0.0008333097212016582,0.0001839615870267153,-0.001075271051377058,0.003913611639291048,1.559733391331974e-05,0.001878162263892591,0.005250996444374323,0.9640710353851318,2.63341760635376
23.72810745239258,0.5346375703811646,0.006992268841713667,-0.001165331690572202,0.0001694899401627481,-0.001170209725387394,0.00442552100867033,3.414701859583147e-05,0.001830242457799613,0.00533705297857523,0.9654983282089233,2.573691368103027
23.72968864440918,0.5346292853355408,0.006880260072648525,-0.001072180108167231,0.0001769030786817893,0.0005227699875831604,0.004245931748300791,2.201814277213998e-05,0.001779958489350975,0.005308116320520639,0.7789803743362427,2.587248802185059
23.72996139526367,0.5346094369888306,0.006795800291001797,-0.0009542363695800304,0.0001718907296890393,-0.001870057429187,0.004122731275856495,2.335128374397755e-05,0.00189906032755971,0.005273877643048763,1.057495355606079,2.607838869094849
23.73065185546875,0.5346084833145142,0.006768615450710058,-0.000959379889536649,0.0001829974644351751,0.0004938758793286979,0.00407446688041091,1.637577952351421e-05,0.001799694146029651,0.005274560302495956,0.7787048816680908,2.6070556640625
23.72909545898438,0.5345953702926636,0.006897512823343277,-0.00106117594987154,0.0001701520377537236,-0.001896917703561485,0.004289418924599886,2.869722629839089e-05,0.001878139330074191,0.005300451070070267,1.058069705963135,2.587611198425293
23.72772216796875,0.5345650315284729,0.007059879135340452,-0.001236494164913893,0.0001717696577543393,-0.0003095036663580686,0.00450662337243557,3.35756667482201e-05,0.001799786230549216,0.005366116296499968,0.8726894855499268,2.5598464012146
23.73136520385742,0.5345507264137268,0.006623235531151295,-0.0007905713282525539,0.000190437538549304,-0.0003404899325687438,0.00383119098842144,1.027059897751315e-05,0.00185955548658967,0.005242214538156986,0.871171772480011,2.639289855957031
23.7287425994873,0.5345430374145508,0.006997143849730492,-0.001186956651508808,0.0001747523201629519,0.0005907031591050327,0.004412706941366196,2.577205668785609e-05,0.001774470321834087,0.005349760875105858,0.7792618870735168,2.566914081573486
23.73080062866211,0.534517765045166,0.006702093407511711,-0.0008502890123054385,0.0001781032478902489,-0.001846838276833296,0.003957390785217285,1.935533146024682e-05,0.001907190075144172,0.005255424417555332,1.056934714317322,2.627506494522095
23.73157119750977,0.5344880819320679,0.006666528061032295,-0.0008505376754328609,0.0001882384094642475,0.0004618997045326978,0.003906037425622344,1.094679555535549e-05,0.001825939631089568,0.005251672118902206,0.7784356474876404,2.626333951950073
23.72820854187012,0.534457266330719,0.007015783339738846,-0.001172335119917989,0.0001696848194114864,-0.001959698041900992,0.004461623728275299,3.358545654918998e-05,0.001849555294029415,0.005336123984307051,1.058657646179199,2.566822290420532
23.73154830932617,0.5344430208206177,0.006582147441804409,-0.0007333534304052591,0.0001934258325491101,-0.001083557726815343,0.003755093552172184,1.214082021760987e-05,0.001876581693068147,0.005233591422438622,0.9636184573173523,2.652228355407715
23.72714996337891,0.5344149470329285,0.007126331329345703,-0.001282128971070051,0.0001703099405858666,-0.00120947090908885,0.004600326996296644,3.682394890347496e-05,0.001814929535612464,0.005379785783588886,0.9659963846206665,2.552682876586914
23.72775268554688,0.5343471765518188,0.00712613807991147,-0.001307289232499897,0.0001785895001376048,0.0006542636547237635,0.004581115674227476,2.778238922473975e-05,0.001789664151147008,0.00539352698251605,0.779549241065979,2.546053886413574
23.73159599304199,0.5343412160873413,0.006607769522815943,-0.0007480700733140111,0.0001884441298898309,-0.00179558526724577,0.003791477531194687,1.617654925212264e-05,0.001903916010633111,0.005238538142293692,1.056388378143311,2.646615505218506
23.73031997680664,0.5343290567398071,0.0068340003490448,-0.0009763580746948719,0.0001720985455904156,-0.002587325870990753,0.004180649295449257,2.422434408799745e-05,0.00191548140719533,0.005277598276734352,1.15043830871582,2.60161828994751
23.72675514221191,0.534302294254303,0.007196458522230387,-0.001355417538434267,0.0001755047996994108,-0.0002788081474136561,0.004677112214267254,3.378729888936505e-05,0.001803923980332911,0.005408926866948605,0.8730903267860413,2.538640975952148
23.73214721679688,0.5343006253242493,0.006533809006214142,-0.0006913357647135854,0.0001936911430675536,-0.0003780912957154214,0.003676388179883361,7.813206138962414e-06,0.001874717301689088,0.005223249085247517,0.8708149790763855,2.657804489135742
23.73113250732422,0.5342998504638672,0.006844020914286375,-0.00104450189974159,0.0001818014134187251,0.001496673794463277,0.004176001995801926,1.630823862797115e-05,0.001761207706294954,0.005298890173435211,0.6855375170707703,2.593827486038208
23.73113822937012,0.5342773795127869,0.006737754680216312,-0.0008745169616304338,0.0001756372803356498,-0.002539687789976597,0.004015935119241476,2.167578713851981e-05,0.001928352750837803,0.005258608609437943,1.14978289604187,2.621594190597534
23.72947692871094,0.5342726707458496,0.006939415819942951,-0.001081056310795248,0.0001705619069980457,-0.002639248035848141,0.004346600733697414,2.693391797947697e-05,0.00189007050357759,0.005305090919137001,1.151110053062439,2.581071376800537
23.73244476318359,0.5342717170715332,0.006572501733899117,-0.0007446856470778584,0.0001893407315947115,0.0004279693530406803,0.003743064124137163,7.512430329370545e-06,0.001855856273323298,0.005232000257819891,0.7781728506088257,2.645083427429199
23.73009872436523,0.5342685580253601,0.006964607164263725,-0.001161772874183953,0.0001799629681045189,0.00156023574527353,0.004349416587501764,1.82305429916596e-05,0.001756851561367512,0.005340350791811943,0.6857022047042847,2.573819637298584
23.73201942443848,0.534264862537384,0.006735723931342363,-0.0009348363382741809,0.0001844885118771344,0.001394803170114756,0.004011983051896095,1.330781196884345e-05,0.00178051961120218,0.005268394015729427,0.6853761672973633,2.61331844329834
23.7272834777832,0.5342075228691101,0.00715092197060585,-0.001286285580135882,0.0001693590020295233,-0.002027057576924562,0.004636548925191164,3.488900983938947e-05,0.001819531200453639,0.005378306843340397,1.059258937835693,2.545472860336304
23.73228454589844,0.5341512560844421,0.006493506021797657,-0.0006374380318447948,0.000198843510588631,-0.001094944425858557,0.003602948971092701,9.974859494832344e-06,0.001886717043817043,0.005214057862758636,0.9631777405738831,2.670493602752686
23.73285675048828,0.5341388583183289,0.006638226099312305,-0.0008281394257210195,0.0001847606908995658,0.001293163164518774,0.003852302208542824,1.054253243637504e-05,0.001815088093280792,0.005245988722890615,0.6852182149887085,2.632290601730347
23.73192024230957,0.5341368913650513,0.006644022651016712,-0.0007739610737189651,0.0001836400479078293,-0.002464707009494305,0.003848437452688813,1.898552545753773e-05,0.001930373604409397,0.0052438760176301,1.149143934249878,2.641001462936401
23.72901725769043,0.5341293215751648,0.007094153203070164,-0.00128469371702522,0.0001831987465266138,0.001619693357497454,0.004524486605077982,1.937453816935886e-05,0.001772005809471011,0.005386253353208303,0.6858700513839722,2.55329704284668
23.72860908508301,0.5340909957885742,0.00705991592258215,-0.001191083807498217,0.0001688907796051353,-0.002728671301156282,0.00451942440122366,2.904521170421503e-05,0.001851318986155093,0.005341654643416405,1.151797533035278,2.559952735900879
23.72615051269531,0.534089207649231,0.007274168077856302,-0.001401945250108838,0.0001731345982989296,-0.001253603142686188,0.004779152106493711,3.473855758784339e-05,0.001804965082556009,0.00542411208152771,0.9665049910545349,2.531126976013184
23.73235321044922,0.5340659022331238,0.006514118518680334,-0.0006497525027953088,0.0001980558154173195,-0.001749002025462687,0.003631240222603083,1.318716476816917e-05,0.001906766439788043,0.00521864416077733,1.055856347084045,2.665169239044189
23.72665596008301,0.5340451002120972,0.007272714748978615,-0.001434298232197762,0.0001840975455706939,0.0006707524298690259,0.004759414121508598,2.815723200910725e-05,0.001808143802918494,0.005437685176730156,0.77984219789505,2.524672031402588
23.7332706451416,0.5339479446411133,0.006483981385827065,-0.000643095700070262,0.000187937737791799,0.0003914838307537138,0.003587247803807259,6.901611413923092e-06,0.001892754109576344,0.005211230833083391,0.7779166102409363,2.663305282592773
23.73288726806641,0.5339466333389282,0.006448604632169008,-0.0005965922609902918,0.0001939781650435179,-0.0004184459685347974,0.00352837610989809,7.656488378415816e-06,0.001906881807371974,0.005204152781516314,0.870467483997345,2.675783395767212
23.73168182373047,0.5339404344558716,0.006787233985960484,-0.0009078088332898915,0.0001748173090163618,-0.003169015981256962,0.004091375507414341,2.21813334064791e-05,0.001938412897288799,0.005262813530862331,1.242542028427124,2.615719556808472
23.72568130493164,0.5339401960372925,0.007348117418587208,-0.001479981583543122,0.0001786884968169034,-0.0002950235502794385,0.004858667496591806,3.105805080849677e-05,0.001810328802093863,0.005452998913824558,0.8734991550445557,2.516901969909668
23.73088455200195,0.5339266657829285,0.006889507174491882,-0.00101006415206939,0.0001719472784316167,-0.003271473571658134,0.004260126035660505,2.244394272565842e-05,0.001918455120176077,0.005286023486405611,1.243287324905396,2.59543776512146
23.44491958618164,0.533913254737854,0.01334555633366108,-0.0008652377291582525,0.0002640737511683255,0.1082876622676849,0.009068437851965427,2.967049658764154e-05,-0.002875762525945902,0.03683780506253242,8.775651931762695,1.094116806983948
23.73266983032227,0.5338971614837646,0.006550452206283808,-0.0006763383280485868,0.0001937399356393144,-0.002393956994637847,0.003684562165290117,1.57109898282215e-05,0.001932490966282785,0.005226774141192436,1.148521661758423,2.659843444824219
23.73374938964844,0.5338817834854126,0.006547212600708008,-0.000721795717254281,0.0001831524277804419,0.00122760992962867,0.003691984107717872,9.429764759261161e-06,0.001861239550635219,0.005225040018558502,0.6850639581680298,2.650744438171387
23.72788429260254,0.5338701605796814,0.007235677912831306,-0.001412701443769038,0.000189223894267343,0.001674292609095573,0.004702141042798758,1.999334199354053e-05,0.001793601782992482,0.005430131684988737,0.6860408782958984,2.532264232635498
23.72632026672363,0.5338501334190369,0.007300211116671562,-0.001404216513037682,0.0001707889896351844,-0.00210019014775753,0.004815465770661831,3.210180875612423e-05,0.001796604134142399,0.00542471231892705,1.059872984886169,2.523564577102661
23.73245239257812,0.5338495969772339,0.006691863760352135,-0.0008084930013865232,0.0001805279462132603,-0.00307111069560051,0.003923624753952026,2.039436549239326e-05,0.001944664167240262,0.005247179418802261,1.241815328598022,2.635422706604004
23.73185920715332,0.5338228940963745,0.006937542464584112,-0.001140273991040885,0.0001832384295994416,0.002526504453271627,0.004287587944418192,1.337885805696715e-05,0.001752328593283892,0.005330662243068218,0.5922013521194458,2.580467462539673
23.7329216003418,0.5338146686553955,0.006815762259066105,-0.001021556323394179,0.0001813132839743048,0.002426488324999809,0.004114747047424316,1.363791216135724e-05,0.001761996885761619,0.005292788147926331,0.5921505689620972,2.600161552429199
23.73006057739258,0.5337972640991211,0.007001114077866077,-0.001116782892495394,0.0001692405203357339,-0.003380271838977933,0.004431096371263266,2.220137321273796e-05,0.00188571959733963,0.005317417904734612,1.244051098823547,2.574574708938599
23.72770309448242,0.5337933301925659,0.007197736296802759,-0.001305938116274774,0.0001683230948401615,-0.002825062954798341,0.004695791751146317,2.886736729124095e-05,0.001806600601412356,0.005385586991906166,1.152500510215759,2.538262605667114
23.73383331298828,0.5337468385696411,0.006708451081067324,-0.0009102586191147566,0.0001797723962226883,0.002289946656674147,0.003952549304813147,1.358574172627414e-05,0.001787419663742185,0.005263728089630604,0.5921005010604858,2.619348526000977
23.73074531555176,0.5337351560592651,0.007065659388899803,-0.001262709498405457,0.0001876855676528066,0.002626958768814802,0.00446366285905242,1.267832794837886e-05,0.001757999765686691,0.005374722182750702,0.5922526121139526,2.560269355773926
23.72511863708496,0.5336850881576538,0.007425577379763126,-0.001521811122074723,0.000175219145603478,-0.001261886209249496,0.004957587458193302,2.983380909427069e-05,0.001803722814656794,0.005467904731631279,0.9670238494873047,2.509026527404785
23.73307418823242,0.5336776375770569,0.006424589548259974,-0.0005553733208216727,0.0002039689279627055,-0.001707072486169636,0.003477024845778942,1.057772260537604e-05,0.001932474784553051,0.005198775790631771,1.055338621139526,2.68317174911499
23.73310279846191,0.5336663722991943,0.006396034266799688,-0.0005319865886121988,0.0002005861606448889,-0.001077917171642184,0.003433737671002746,8.854231055011041e-06,0.001927640987560153,0.005194747820496559,0.9627489447593689,2.688217639923096
23.73319625854492,0.5336549282073975,0.006598184816539288,-0.0007115835323929787,0.0001892431755550206,-0.002977320924401283,0.003757539205253124,1.734883153403644e-05,0.001947101671248674,0.005233470350503922,1.24110746383667,2.654550552368164
23.72549819946289,0.5336312055587769,0.007430858910083771,-0.001561383018270135,0.000183664305950515,0.0006851865909993649,0.004944476298987865,2.655230127857067e-05,0.001818736898712814,0.005480778403580189,0.7801403999328613,2.502773761749268
23.73468971252441,0.5335800647735596,0.006615066900849342,-0.0008034968632273376,0.0001781106402631849,0.002153305569663644,0.003795158350840211,1.377082116960082e-05,0.00182724220212549,0.005239706486463547,0.5920511484146118,2.638027191162109
23.73338317871094,0.533547043800354,0.006458774674683809,-0.0005816536722704768,0.0002022112457780167,-0.002327084075659513,0.003525951877236366,1.203918418468675e-05,0.001949022291228175,0.005206427071243525,1.147916078567505,2.678124189376831
23.72919845581055,0.5335465669631958,0.007126607000827789,-0.001229436602443457,0.0001676232786849141,-0.0034975775051862,0.004605931229889393,2.248800774395932e-05,0.001838878029957414,0.005355692002922297,1.244832754135132,2.553129434585571
23.72957801818848,0.5335249900817871,0.007202366832643747,-0.001389785902574658,0.000193443862372078,0.002725675236433744,0.004642440937459469,1.225895175593905e-05,0.001775473821908236,0.005419515073299408,0.5923043489456177,2.539571046829224
23.73458862304688,0.5335091948509216,0.006462637335062027,-0.0006210231222212315,0.0001823227939894423,0.001159143052063882,0.003538797842338681,1.022387095872546e-05,0.00191214238293469,0.005203903652727604,0.6849134564399719,2.668680667877197
23.73404693603516,0.5335071682929993,0.006399308331310749,-0.000547165866009891,0.0001873962610261515,0.0003512342227622867,0.003438758896663785,8.501351658196654e-06,0.001940679270774126,0.005191788543015718,0.7776670455932617,2.681001901626587
23.7266902923584,0.5334888100624084,0.007390593644231558,-0.001542480196803808,0.0001895900641102344,0.001726916059851646,0.004885620437562466,2.035603938566055e-05,0.001807032385841012,0.005472219083458185,0.6862145662307739,2.510725736618042
23.72455406188965,0.5334651470184326,0.007510813884437084,-0.001605031546205282,0.0001785652566468343,-0.0003152241697534919,0.005046687554568052,2.681010664673522e-05,0.001815221272408962,0.00549659039825201,0.8739155530929565,2.494635105133057
23.73285675048828,0.5334327220916748,0.00681475643068552,-0.0009135784348472953,0.0001758492871886119,-0.003807830857113004,0.004126419313251972,1.885517121991143e-05,0.001939646434038877,0.005265031009912491,1.335062026977539,2.609922409057617
23.7253246307373,0.5334076881408691,0.00745501322671771,-0.001524073537439108,0.0001726586779113859,-0.002139044692739844,0.0049935607239604,2.699119067983702e-05,0.001790258567780256,0.005470070987939835,1.060499310493469,2.501100301742554
23.73370742797852,0.5333945155143738,0.006354781333357096,-0.0004928307025693357,0.0001938587665790692,-0.0004298406129237264,0.003363260766491294,8.373484888579696e-06,0.001957720378413796,0.005186664406210184,0.870129406452179,2.693230628967285
23.73207473754883,0.5333899855613708,0.006916576530784369,-0.00101604254450649,0.0001712526427581906,-0.003934653010219336,0.004296096041798592,1.733457793307025e-05,0.001913252286612988,0.005289895925670862,1.335884690284729,2.589339971542358
23.72675704956055,0.5333817005157471,0.007350955158472061,-0.001426123315468431,0.0001697027182672173,-0.00292923441156745,0.004876205697655678,2.660314567037858e-05,0.001778332283720374,0.005432019010186195,1.153218388557434,2.516002416610718
23.73361396789551,0.5333604216575623,0.006720821373164654,-0.0008154025999829173,0.0001812839327612892,-0.003686907701194286,0.003957638051360846,1.857290590123739e-05,0.001955656567588449,0.005246065557003021,1.334259748458862,2.629916191101074
23.73391151428223,0.5333495736122131,0.006505193654447794,-0.0006172115681692958,0.0001981775276362896,-0.002887963782995939,0.003594747744500637,1.363509181828704e-05,0.001963581191375852,0.005216711666435003,1.240418791770935,2.673107385635376
23.735595703125,0.5332725048065186,0.006528723053634167,-0.0006985913496464491,0.000177771580638364,0.002052504336461425,0.00363737135194242,1.441375025024172e-05,0.001876923139207065,0.00521616917103529,0.5920026302337646,2.65619683265686
23.73126220703125,0.5332177877426147,0.007030145730823278,-0.00112514104694128,0.0001679508131928742,-0.004070120397955179,0.004467246122658253,1.607574085937813e-05,0.001880877534858882,0.005320473108440638,1.336727619171143,2.568166732788086
23.73434448242188,0.5331839919090271,0.006628135219216347,-0.0007202024571597576,0.000188434321898967,-0.003570934291929007,0.003790554124861956,1.677962245594244e-05,0.001964224269613624,0.005231770686805248,1.333478212356567,2.649325132369995
23.72829627990723,0.5331752300262451,0.007271933369338512,-0.001348472200334072,0.0001688181655481458,-0.003624233417212963,0.004784528166055679,2.280754415551201e-05,0.001792343333363533,0.005399166140705347,1.24563193321228,2.531101703643799
23.72847747802734,0.5331714749336243,0.007347122300416231,-0.001516478601843119,0.0001952876191353425,0.002873013028874993,0.004818583838641644,1.270044231205247e-05,0.001790814683772624,0.005460335873067379,0.5923563838005066,2.518378019332886
23.72403144836426,0.5331640243530273,0.00758765172213316,-0.001644006231799722,0.000175519657204859,-0.001275627524591982,0.005141995847225189,2.421173121547326e-05,0.001808441244065762,0.005511190742254257,0.9675523638725281,2.486386299133301
23.73375701904297,0.533163845539093,0.006344204768538475,-0.0004654946969822049,0.0002055639197351411,-0.001669466961175203,0.003328089136630297,8.906712537282147e-06,0.001972381724044681,0.005184389650821686,1.054835557937622,2.70062780380249
23.73421478271484,0.533152163028717,0.006914022378623486,-0.001118886866606772,0.0001801827165763825,0.003552890848368406,0.004224744625389576,1.226402309839614e-05,0.001760031911544502,0.00532306544482708,0.4991618990898132,2.586726665496826
23.73529815673828,0.5331087112426758,0.006792665924876928,-0.0009984484640881419,0.000175742941792123,0.003412280697375536,0.004053442738950253,1.486397377448156e-05,0.001776478951796889,0.00528785353526473,0.499204158782959,2.606127023696899
23.72436141967773,0.5331073999404907,0.007594273891299963,-0.001684167422354221,0.000178433459950611,0.0007476872997358441,0.005130253732204437,2.486680386937223e-05,0.001822259742766619,0.005520708858966827,0.780443549156189,2.480365037918091
23.73307037353516,0.5330994725227356,0.00704394793137908,-0.001243255333974957,0.0001875630405265838,0.003694846760481596,0.004400802776217461,9.655548637965694e-06,0.00175840558949858,0.005362285766750574,0.4991180598735809,2.566831827163696
23.73406219482422,0.5330740213394165,0.006375594064593315,-0.0004909958224743605,0.0002072055212920532,-0.002264971379190683,0.00337259704247117,9.11795359570533e-06,0.001978281885385513,0.005188515409827232,1.147327661514282,2.695848941802979
