<p>_[0.5*rho_ref*Ub^2],<u>_Ub,<uu>_Ub^2,<uv>_Ub^2,<uw>_Ub^2,<v>_Ub,<vv>_Ub^2,<vw>_Ub^2,<w>_Ub,<ww>_Ub^2,Cx,Cy,u_b (cell interpolated)
23.74242210388184,0.5237060785293579,0.00827309675514698,-0.002135421615093946,0.0001967486314242706,0.01244164071977139,0.005488722119480371,-2.493539568604319e-06,0.001722994726151228,0.005652081221342087,0.06803042441606522,2.418183565139771,1.047412157058716
23.75959968566895,0.5233330726623535,0.006207383703440428,-0.0002720908087212592,0.0001881222997326404,0.006412207148969173,0.002988091204315424,5.392223101807758e-06,0.00194852496497333,0.005094236694276333,0.06811121106147766,2.725238561630249,1.046666145324707
23.52316856384277,0.5232558846473694,0.01304096169769764,-0.002329242648556828,0.0002227163058705628,0.02812854386866093,0.01090077497065067,-2.247863812954165e-05,-0.003155670827254653,0.02550645545125008,0.06783431023359299,1.185579299926758,1.046511769294739
23.74077224731445,0.5229811668395996,0.008485247381031513,-0.002275234088301659,0.0001993052283069119,0.0129045657813549,0.005686813034117222,-5.910946583753685e-06,0.001750035211443901,0.005745519418269396,0.06802437454462051,2.395309925079346,1.045962333679199
23.47136306762695,0.5226212739944458,0.02031269855797291,-0.0007726395851932466,0.0001361096801701933,0.01820238679647446,0.00416458398103714,1.108269407268381e-05,-0.00205882010050118,0.03355912864208221,0.06797722727060318,1.070101261138916,1.045242547988892
23.73927879333496,0.5223128795623779,0.008667176589369774,-0.002398528624325991,0.0001991531462408602,0.01331187225878239,0.005859356373548508,-6.125162144599017e-06,0.001805875916033983,0.005843712948262691,0.06801822036504745,2.372073650360107,1.044625759124756
23.76036071777344,0.5222509503364563,0.006145683117210865,-0.000179210357600823,0.0001810442045098171,0.00606947299093008,0.002855299971997738,4.467222879611654e-06,0.001959276385605335,0.005095457658171654,0.068115234375,2.740470409393311,1.044501900672913
23.52667808532715,0.522082507610321,0.01295364275574684,-0.002512602834030986,0.0002270905824843794,0.02854133583605289,0.01133808679878712,-2.763327938737348e-05,-0.003181675681844354,0.02453533373773098,0.06782753765583038,1.195523738861084,1.044165015220642
23.7374324798584,0.5214900970458984,0.008879265747964382,-0.00254586199298501,0.0001908754784381017,0.01380211301147938,0.006064539775252342,-3.146231620121398e-06,0.00189265504013747,0.00597782526165247,0.06801196932792664,2.348493099212646,1.042980194091797
23.52928161621094,0.5211494565010071,0.01287826336920261,-0.002702583093196154,0.0002315038873348385,0.02966369688510895,0.01180129125714302,-3.203720552846789e-05,-0.003210817696526647,0.02358757704496384,0.06782115250825882,1.205847501754761,1.042298913002014
23.76107788085938,0.5210509300231934,0.006095007993280888,-9.282380051445216e-05,0.0001737210695864633,0.005733544938266277,0.002726557664573193,3.704027676576516e-06,0.001972049474716187,0.005100038833916187,0.06811914592981339,2.755237817764282,1.042101860046387
23.73549270629883,0.5206128358840942,0.009089840576052666,-0.002697863383218646,0.0001718176063150167,0.01431860029697418,0.006273493636399508,1.83388476671098e-06,0.001974438317120075,0.00613075029104948,0.06800560653209686,2.324588298797607,1.041225671768188
23.53208160400391,0.5201489925384521,0.01281564682722092,-0.002898029517382383,0.0002340424689464271,0.03071595542132854,0.01225229725241661,-3.66689964721445e-05,-0.003229913767427206,0.02264265529811382,0.06781520694494247,1.216559886932373,1.040297985076904
23.76167297363281,0.5198569893836975,0.006059226114302874,-2.158573988708667e-05,0.0001681983703747392,0.005440681707113981,0.002616432728245854,2.802754352160264e-06,0.001996639650315046,0.005106244701892138,0.06812293827533722,2.769545555114746,1.039713978767395
23.73373031616211,0.5198014974594116,0.009265419095754623,-0.00283292424865067,0.0001446837559342384,0.01476898603141308,0.006456464063376188,8.008578333829064e-06,0.002041752450168133,0.006282157730311155,0.06799916177988052,2.300380229949951,1.039602994918823
23.73187637329102,0.5189149379730225,0.009440840221941471,-0.002971527399495244,0.0001129782394855283,0.01523167360574007,0.006642827298492193,1.669770244916435e-05,0.0020988411270082,0.006441121455281973,0.06799262762069702,2.275891304016113,1.037829875946045
23.53595352172852,0.5188729763031006,0.0127689503133297,-0.003087597899138927,0.0002313194563612342,0.0309908390045166,0.01264952681958675,-4.185038415016606e-05,-0.00322092161513865,0.02170843631029129,0.06780972331762314,1.227670311927795,1.037745952606201
23.76223754882812,0.5185404419898987,0.006031661294400692,4.549240475171246e-05,0.0001639666734263301,0.005155093036592007,0.002510328544303775,2.026532911258982e-06,0.002039470477029681,0.00511301402002573,0.0681266188621521,2.783398866653442,1.037080883979797
23.72992706298828,0.5179437398910522,0.009627284482121468,-0.003112813457846642,8.277455344796181e-05,0.01570442505180836,0.00682976096868515,2.703318750718608e-05,0.002112334361299872,0.006594923324882984,0.06798601150512695,2.251144886016846,1.035887479782104
23.54037666320801,0.5174422264099121,0.01273009181022644,-0.003298948286101222,0.0002241126203443855,0.0312972329556942,0.01308618672192097,-4.858484680880792e-05,-0.003184717847034335,0.02068099193274975,0.0678047239780426,1.239187717437744,1.034884452819824
23.76276779174805,0.5171037912368774,0.006012215279042721,0.0001081579757737927,0.0001615705259609967,0.004876211751252413,0.002407899824902415,1.746019279380562e-06,0.002102550119161606,0.00512029929086566,0.06813018769025803,2.796804428100586,1.034207582473755
23.4680061340332,0.517087996006012,0.02225714549422264,-0.0009509801748208702,0.0001373205886920914,0.01689238846302032,0.003823497798293829,7.550844202341978e-06,-0.00196706922724843,0.03264441713690758,0.06798621267080307,1.06512725353241,1.034175992012024
23.72788047790527,0.5168962478637695,0.009832460433244705,-0.003258347511291504,5.761826105299406e-05,0.01618706062436104,0.007014512084424496,3.686506533995271e-05,0.00206987583078444,0.006748279556632042,0.06797931343317032,2.226165771484375,1.033792495727539
23.54487037658691,0.5160157680511475,0.01270543318241835,-0.00350663741119206,0.0002146116748917848,0.03156967461109161,0.01349884085357189,-5.678854358848184e-05,-0.003102839691564441,0.01970087364315987,0.06780023127794266,1.251120805740356,1.032031536102295
23.7257251739502,0.5157561898231506,0.01005261763930321,-0.003408327931538224,3.538730743457563e-05,0.01667892374098301,0.007198629900813103,4.263523442205042e-05,0.001989150419831276,0.006911515723913908,0.06797254830598831,2.200979471206665,1.031512379646301
23.76327133178711,0.515558660030365,0.005998179316520691,0.0001657346729189157,0.0001607706653885543,0.004603217355906963,0.002308688592165709,2.020737838392961e-06,0.002180136973038316,0.005129702389240265,0.068133644759655,2.809769153594971,1.03111732006073
23.54880905151367,0.5147889852523804,0.01269191037863493,-0.003684137715026736,0.0002047183952527121,0.03179968148469925,0.01383990980684757,-6.534667772939429e-05,-0.002987272804602981,0.01888442039489746,0.06779623776674271,1.26347804069519,1.029577970504761
23.72343444824219,0.5145592093467712,0.01028330158442259,-0.003562087193131447,7.292643203982152e-06,0.01718579418957233,0.007388588506728411,4.230214835843071e-05,0.001876480178907514,0.007088545709848404,0.06796572357416153,2.175612449645996,1.029118418693542
23.76374816894531,0.5139121413230896,0.005987323820590973,0.0002179431030526757,0.0001607360318303108,0.004335644654929638,0.002212167251855135,2.443699258947163e-06,0.002263396512717009,0.005142617039382458,0.06813699007034302,2.822299957275391,1.027824282646179
23.55282020568848,0.5135803818702698,0.01268854737281799,-0.003856658935546875,0.0001907119585666806,0.03199835121631622,0.01415332872420549,-7.506566180381924e-05,-0.002822544425725937,0.01811985857784748,0.06779276579618454,1.276267170906067,1.02716076374054
23.72098541259766,0.5133118629455566,0.01051299180835485,-0.003716964507475495,-2.943567415059078e-05,0.01771164499223232,0.007594612427055836,3.898580325767398e-05,0.001749505521729589,0.007284500170499086,0.06795883923768997,2.150091886520386,1.026623725891113
23.55699348449707,0.5123498439788818,0.01269341073930264,-0.004026573617011309,0.000173859836650081,0.03213426470756531,0.01444091182202101,-8.454577618977055e-05,-0.002634210977703333,0.01739406958222389,0.06778980046510696,1.289495825767517,1.024699687957764
23.71882247924805,0.5122682452201843,0.01069891545921564,-0.003845535451546311,-5.990856516291387e-05,0.01815761812031269,0.007781734690070152,3.658621426438913e-05,0.001643542433157563,0.007458239793777466,0.06795191019773483,2.124445915222168,1.024536490440369
23.76425170898438,0.5119249820709229,0.005978337489068508,0.0002701920457184315,0.0001616193621885031,0.004040010739117861,0.002106189727783203,2.672884193088976e-06,0.002352094510570168,0.005161179229617119,0.06814023107290268,2.834404706954956,1.023849964141846
23.56124496459961,0.5111402869224548,0.01270470675081015,-0.004189727362245321,0.0001532616588519886,0.0322360135614872,0.01469446253031492,-9.261821833206341e-05,-0.002423482481390238,0.01672513037919998,0.06778734922409058,1.303170919418335,1.02228057384491
23.71598243713379,0.5110152959823608,0.01091934554278851,-0.004003413021564484,-8.326252282131463e-05,0.01873081550002098,0.008035618811845779,3.724090856849216e-05,0.001554497750476003,0.00765969417989254,0.06794494390487671,2.098702907562256,1.022030591964722
23.46513557434082,0.509947657585144,0.02458099648356438,-0.001168134273029864,0.0001418478495907038,0.01558814942836761,0.003574636066332459,4.581235316436505e-06,-0.001874267589300871,0.03159100189805031,0.06799478828907013,1.060364007949829,1.019895315170288
23.56612396240234,0.5098114013671875,0.0127214677631855,-0.004367486108094454,0.0001248210319317877,0.03233978524804115,0.01494847517460585,-9.939831215888262e-05,-0.002159419003874063,0.016025111079216,0.06778541207313538,1.317298889160156,1.019622802734375
23.76473236083984,0.509810745716095,0.005971274338662624,0.0003172000870108604,0.0001633951615076512,0.003751140553504229,0.002001931890845299,2.717765028137364e-06,0.002437404822558165,0.005182773806154728,0.06814336776733398,2.846091747283936,1.01962149143219
23.71299362182617,0.5097865462303162,0.01113029848784208,-0.004162711557000875,-9.804422734305263e-05,0.01931929215788841,0.008306787349283695,3.77921896870248e-05,0.001479824422858655,0.007853977382183075,0.0679379478096962,2.072891712188721,1.019573092460632
23.71082878112793,0.509019136428833,0.01125427894294262,-0.004269862081855536,-0.0001017066751956008,0.01973281800746918,0.008505179546773434,3.581182318157516e-05,0.001415730221197009,0.007982729002833366,0.06793093681335449,2.047041893005371,1.018038272857666
23.57109642028809,0.5085155963897705,0.01273877453058958,-0.004535858519375324,9.243493695976213e-05,0.03240232914686203,0.01515655405819416,-0.0001039083799696527,-0.001878188457340002,0.01540522277355194,0.06778398156166077,1.331885457038879,1.017031192779541
23.70792388916016,0.5080385208129883,0.0114035252481699,-0.004403422586619854,-0.0001072651721187867,0.02028375864028931,0.008771191351115704,3.296729846624658e-05,0.00134014745708555,0.008159098215401173,0.06792391836643219,2.021183013916016,1.016077041625977
23.76513862609863,0.50780189037323,0.005966150667518377,0.0003540031611919403,0.0001650462800171226,0.003502198494970798,0.001910579856485128,2.432437668176135e-06,0.002514931373298168,0.005204948596656322,0.06814640015363693,2.857369422912598,1.01560378074646
23.57546997070312,0.5074193477630615,0.0127488411962986,-0.004675127565860748,6.391460192389786e-05,0.03244469314813614,0.01530417893081903,-0.0001065452524926513,-0.001636308850720525,0.01492501702159643,0.06778305768966675,1.346935749053955,1.014838695526123
23.70430946350098,0.5068882703781128,0.01158749125897884,-0.004558275919407606,-0.0001223140861839056,0.02092963829636574,0.009101033210754395,3.310274405521341e-05,0.001309062587097287,0.00839097797870636,0.06791689991950989,1.995344161987305,1.013776540756226
23.57931900024414,0.5065033435821533,0.01275259349495173,-0.004787611309438944,4.140263627050444e-05,0.03243504464626312,0.01539741270244122,-0.0001073968669516034,-0.001434691483154893,0.0145649965852499,0.06778262555599213,1.362453937530518,1.013006687164307
23.70124435424805,0.5059773921966553,0.01174186170101166,-0.004681764170527458,-0.0001445794478058815,0.02144544944167137,0.009378373622894287,3.667382407002151e-05,0.001350655453279614,0.008595331571996212,0.06790989637374878,1.969555020332336,1.011954784393311
23.76552581787109,0.5056762099266052,0.005962708499282598,0.0003865552425850183,0.0001654060033615679,0.003258018987253308,0.001820174627937376,1.770130779732426e-06,0.002593043725937605,0.005228948779404163,0.06814932823181152,2.868247270584106,1.01135241985321
23.58392715454102,0.5054574012756348,0.01275427639484406,-0.004910777322947979,1.667825017648283e-05,0.03236999735236168,0.01546650193631649,-0.0001069473364623263,-0.001200629631057382,0.01419799216091633,0.0677826926112175,1.378443598747253,1.01091480255127
23.69812774658203,0.5050999522209167,0.01188672799617052,-0.004800274036824703,-0.0001724049216136336,0.02197772450745106,0.009655468165874481,4.02167861466296e-05,0.001475951168686152,0.008807841688394547,0.06790291517972946,1.943844676017761,1.010199904441833
23.58920669555664,0.5043144822120667,0.01275574136525393,-0.005042117089033127,-9.060931915882975e-06,0.03227977082133293,0.01550594251602888,-0.0001054749736795202,-0.0009424190502613783,0.01382870599627495,0.06778322905302048,1.394907236099243,1.008628964424133
23.69434928894043,0.504081130027771,0.01204227190464735,-0.004937686491757631,-0.0001977499923668802,0.02258455753326416,0.009986083954572678,4.28093881055247e-05,0.001643935567699373,0.009061768651008606,0.06789597868919373,1.91824197769165,1.008162260055542
23.6911735534668,0.5032803416252136,0.01215487997978926,-0.005047547165304422,-0.0002068997273454443,0.02306299656629562,0.01026080269366503,4.456847091205418e-05,0.001764953369274735,0.009265657514333725,0.06788910180330276,1.892775177955627,1.006560683250427
23.59454917907715,0.503240704536438,0.01275957096368074,-0.005165139213204384,-2.51659093919443e-05,0.03214222937822342,0.0155016090720892,-0.0001034428569255397,-0.0006878413259983063,0.01350863557308912,0.06778423488140106,1.411846399307251,1.006481409072876
23.76594543457031,0.5031396150588989,0.005963762756437063,0.0004184378776699305,0.0001638490939512849,0.002990945009514689,0.001719309133477509,9.776965725905029e-07,0.002683879341930151,0.005256385076791048,0.06815215945243835,2.87873387336731,1.006279230117798
23.68730163574219,0.5024422407150269,0.01227616891264915,-0.005166504997760057,-0.0002057339006569237,0.02363989502191544,0.01059012860059738,4.642763815354556e-05,0.001890270854346454,0.009490635246038437,0.06788228452205658,1.867472052574158,1.004884481430054
23.59922218322754,0.5023795366287231,0.01276152487844229,-0.00526789203286171,-2.888471135520376e-05,0.03200497105717659,0.01546847634017467,-0.0001006834063446149,-0.0004533516184892505,0.01326262578368187,0.06778568774461746,1.429261803627014,1.004759073257446
23.60329246520996,0.5016859769821167,0.01276436354964972,-0.005351378582417965,-2.69122829195112e-05,0.03183592855930328,0.01541145425289869,-9.770971519174054e-05,-0.0002502638089936227,0.01308114267885685,0.06778758019208908,1.447152972221375,1.003371953964233
23.68340492248535,0.5016725659370422,0.01239168364554644,-0.005276513285934925,-0.0002036860096268356,0.02420925535261631,0.01091751828789711,4.895079473499209e-05,0.00200939062051475,0.009703558869659901,0.06787554919719696,1.842359781265259,1.003345131874084
23.68011665344238,0.5011139512062073,0.01246795710176229,-0.005353760905563831,-0.0002017549268202856,0.02469148859381676,0.01118713896721601,5.265209620120004e-05,0.0021067566704005,0.009864363819360733,0.0678689181804657,1.817464232444763,1.002227902412415
23.60811614990234,0.5009331107139587,0.01277558691799641,-0.00544201023876667,-2.32565616897773e-05,0.03157932311296463,0.01531144231557846,-9.293716721003875e-05,-2.791067163343541e-05,0.01289614662528038,0.06778988987207413,1.465518236160278,1.001866221427917
23.6761531829834,0.5005151629447937,0.01253470405936241,-0.005432907491922379,-0.0002022172848228365,0.02524337731301785,0.01150853093713522,5.73730758333113e-05,0.002212310908362269,0.01005034055560827,0.06786239147186279,1.792810797691345,1.001030325889587
23.76634979248047,0.5004682540893555,0.005970424506813288,0.0004465182428248227,0.0001614914799574763,0.002730106934905052,0.00161925726570189,3.66751010005828e-07,0.002775357104837894,0.005283565260469913,0.06815489381551743,2.888838529586792,1.000936508178711
23.46230506896973,0.5003018379211426,0.02755600027740002,-0.001428281073458493,0.0001476410980103537,0.01408566627651453,0.003348426893353462,1.758354301273357e-06,-0.001773029332980514,0.03027472086250782,0.06800295412540436,1.055803656578064,1.000603675842285
23.61361312866211,0.5001745820045471,0.01279064267873764,-0.005537270102649927,-2.103202132275328e-05,0.03126828372478485,0.01516509987413883,-8.351691940333694e-05,0.0002360467333346605,0.01270496845245361,0.06779259443283081,1.484354853630066,1.000349164009094
23.67215156555176,0.4999864101409912,0.01258094795048237,-0.005502240732312202,-0.0002054999204119667,0.02577999047935009,0.01182420831173658,6.032673263689503e-05,0.002296627499163151,0.01023975480347872,0.06785599887371063,1.768423676490784,0.9999728202819824
23.61841201782227,0.4996109306812286,0.01279818639159203,-0.005611656233668327,-2.576735641923733e-05,0.03098380379378796,0.01500975154340267,-7.008953980403021e-05,0.0004848100943490863,0.01255047135055065,0.06779569387435913,1.503658533096313,0.9992218613624573
23.66813087463379,0.499522864818573,0.0126205813139677,-0.005565723869949579,-0.0002077076205750927,0.02629376947879791,0.01212856732308865,6.051820673746988e-05,0.00234762323088944,0.01044069603085518,0.06784975528717041,1.744325995445251,0.999045729637146
23.62256622314453,0.4992126226425171,0.01279336307197809,-0.005664576310664415,-3.935554923373275e-05,0.03069950640201569,0.01485308818519115,-5.247132503427565e-05,0.000719108444172889,0.01242050249129534,0.0677991509437561,1.52342426776886,0.9984252452850342
23.66409301757812,0.4991310834884644,0.0126604912802577,-0.005621401127427816,-0.000208216515602544,0.0267893448472023,0.01242013089358807,6.124826904851943e-05,0.002346533816307783,0.01065301522612572,0.06784366816282272,1.720539569854736,0.9982621669769287
23.62746620178223,0.4988275170326233,0.01277790497988462,-0.005711475852876902,-6.343812128761783e-05,0.03032244183123112,0.01464106328785419,-2.789058635244146e-05,0.001037051784805954,0.01226402539759874,0.06780296564102173,1.543645143508911,0.9976550340652466
23.66003799438477,0.4988105595111847,0.0126970149576664,-0.005665800534188747,-0.0002044073917204514,0.02726858295500278,0.01270278356969357,6.380301783792675e-05,0.002316503087058663,0.01087053399533033,0.06783775985240936,1.697085022926331,0.9976211190223694
23.65528106689453,0.4985303580760956,0.01272429525852203,-0.005703524686396122,-0.0001952448510564864,0.02778634428977966,0.01302384585142136,6.601196946576238e-05,0.002281578257679939,0.01111988443881273,0.06783204525709152,1.673981785774231,0.9970607161521912
23.6330509185791,0.4985066652297974,0.01275834813714027,-0.005746998358517885,-9.801691339816898e-05,0.0298866331577301,0.01436596363782883,2.185565335821593e-06,0.001405304297804832,0.01207513362169266,0.06780710071325302,1.564313292503357,0.9970133304595947
23.63725090026855,0.4983455836772919,0.0127465482801199,-0.005760935600847006,-0.0001289493520744145,0.02954171039164066,0.01413956098258495,2.556095932959579e-05,0.001659061992540956,0.01192358136177063,0.06781154870986938,1.585419178009033,0.9966911673545837
23.65116310119629,0.4983412325382233,0.01273761596530676,-0.005730303004384041,-0.0001882812066469342,0.0282285064458847,0.01329404022544622,6.555129220942035e-05,0.002228234894573689,0.01132552791386843,0.06782655417919159,1.65124773979187,0.9966824650764465
23.64144325256348,0.4982714653015137,0.01274377107620239,-0.005759807303547859,-0.0001580908137839288,0.02916918694972992,0.01389454025775194,4.387674562167376e-05,0.001883712247945368,0.01175569836050272,0.06781627982854843,1.60695207118988,0.9965429306030273
23.64700889587402,0.4982627630233765,0.01274166256189346,-0.005747389048337936,-0.0001813199778553098,0.02864360064268112,0.01355580799281597,5.945646626059897e-05,0.002112741349264979,0.01151575427502394,0.06782128661870956,1.628899455070496,0.9965255260467529
23.76669311523438,0.4979383945465088,0.005981826689094305,0.0004682051949203014,0.0001590821921126917,0.002503797644749284,0.001531233312562108,-1.577899055860144e-08,0.002850690623745322,0.005307303741574287,0.06815752387046814,2.898571252822876,0.9958767890930176
23.76702499389648,0.4952477216720581,0.005999127402901649,0.000487540615722537,0.0001565401034895331,0.002283386420458555,0.001443806104362011,-4.201292540528812e-07,0.002913683885708451,0.005330012645572424,0.06816006451845169,2.907941341400146,0.9904954433441162
23.7673454284668,0.4923815429210663,0.006023678928613663,0.0005047203740105033,0.0001544283441035077,0.002068499336019158,0.001356823253445327,-9.628216730561689e-07,0.002961890306323767,0.005350909195840359,0.06816251575946808,2.916958570480347,0.9847630858421326
23.76769256591797,0.4889055788516998,0.006063108332455158,0.0005215198034420609,0.0001531767775304615,0.001833181595429778,0.0012595095904544,-1.66838606219244e-06,0.003004410769790411,0.005369984544813633,0.06816487014293671,2.925632953643799,0.9778111577033997
23.45955657958984,0.4875300526618958,0.03125881031155586,-0.001712948433123529,0.0001510677102487534,0.01245226431638002,0.0031489715911448,-4.197823386675736e-07,-0.001658539287745953,0.02875936962664127,0.06801071017980576,1.051438450813293,0.9750601053237915
23.76802825927734,0.4851698875427246,0.006117168348282576,0.0005362695083022118,0.0001532564492663369,0.001605669967830181,0.001162520842626691,-2.353044919800595e-06,0.003042709780856967,0.005383208859711885,0.06816712766885757,2.933974504470825,0.9703397750854492
