Cy
1.0257737012580037e-03
3.3370335586369038e-03
6.2498310580849648e-03
9.7136450931429863e-03
1.3669651001691818e-02
1.8063396215438843e-02
2.2850332781672478e-02
2.7997000142931938e-02
3.3480104058980942e-02
3.9284829050302505e-02
4.5403067022562027e-02
5.1831863820552826e-02
5.8572161942720413e-02
6.5627798438072205e-02
7.3004797101020813e-02
8.0710798501968384e-02
8.8754631578922272e-02
9.7146086394786835e-02
1.0589560866355896e-01
1.1501418799161911e-01
1.2451321631669998e-01
1.3440440595149994e-01
1.4469967782497406e-01
1.5541115403175354e-01
1.6655106842517853e-01
1.7813168466091156e-01
1.9016532599925995e-01
2.0266431570053101e-01
2.1564085781574249e-01
2.2910711169242859e-01
2.4307504296302795e-01
2.5755646824836731e-01
2.7256292104721069e-01
2.8810566663742065e-01
3.0419564247131348e-01
3.2084336876869202e-01
3.3805897831916809e-01
3.5585206747055054e-01
3.7423166632652283e-01
3.9320623874664307e-01
4.1278353333473206e-01
4.3297061324119568e-01
4.5377370715141296e-01
4.7519823908805847e-01
4.9724867939949036e-01
5.1992857456207275e-01
5.4324042797088623e-01
5.6718564033508301e-01
5.9176445007324219e-01
6.1697590351104736e-01
6.4281785488128662e-01
6.6928672790527344e-01
6.9637775421142578e-01
7.2408473491668701e-01
7.5239986181259155e-01
7.8131413459777832e-01
8.1081694364547729e-01
8.4089607000350952e-01
8.7153792381286621e-01
9.0272736549377441e-01
9.3444758653640747e-01
9.6668040752410889e-01
9.9940598011016846e-01
1.0326031446456909e+00
1.0662491321563721e+00
1.1003197431564331e+00
1.1347893476486206e+00
1.1696311235427856e+00
1.2048170566558838e+00
1.2403175830841064e+00
1.2761021852493286e+00
1.3121393918991089e+00
1.3483967781066895e+00
1.3848409652709961e+00
1.4214376211166382e+00
1.4581524133682251e+00
1.4949496984481812e+00
1.5317940711975098e+00
1.5686495304107666e+00
1.6054798364639282e+00
1.6422491073608398e+00
1.6789213418960571e+00
1.7154606580734253e+00
1.7518318891525269e+00
1.7880001068115234e+00
1.8239309787750244e+00
1.8595913648605347e+00
1.8949484825134277e+00
1.9299708604812622e+00
1.9646281003952026e+00
1.9988908767700195e+00
2.0327315330505371e+00
2.0661232471466064e+00
2.0990409851074219e+00
2.1314613819122314e+00
2.1633625030517578e+00
2.1947238445281982e+00
2.2255270481109619e+00
2.2557547092437744e+00
2.2853920459747314e+00
2.3144252300262451e+00
2.3428423404693604e+00
2.3706333637237549e+00
2.3977899551391602e+00
2.4243049621582031e+00
2.4501731395721436e+00
2.4753909111022949e+00
2.4999558925628662e+00
2.5238671302795410e+00
2.5471255779266357e+00
2.5697326660156250e+00
2.5916917324066162e+00
2.6130070686340332e+00
2.6336836814880371e+00
2.6537282466888428e+00
2.6731479167938232e+00
2.6919507980346680e+00
2.7101459503173828e+00
2.7277431488037109e+00
2.7447521686553955e+00
2.7611842155456543e+00
2.7770507335662842e+00
2.7923631668090820e+00
2.8071339130401611e+00
2.8213753700256348e+00
2.8351001739501953e+00
2.8483214378356934e+00
2.8610517978668213e+00
2.8733046054840088e+00
2.8850927352905273e+00
2.8964293003082275e+00
2.9073274135589600e+00
2.9177997112274170e+00
2.9278585910797119e+00
2.9375164508819580e+00
2.9467847347259521e+00
2.9556744098663330e+00
2.9641954898834229e+00
2.9723572731018066e+00
2.9801671504974365e+00
2.9876301288604736e+00
2.9947493076324463e+00
3.0015230178833008e+00
3.0079455375671387e+00
3.0140037536621094e+00
3.0196764469146729e+00
3.0249319076538086e+00
3.0297255516052246e+00
3.0340003967285156e+00
