Cy
1.0257861576974392e-03
3.2443806994706392e-03
5.8780503459274769e-03
8.8829230517148972e-03
1.2218899093568325e-02
1.5853576362133026e-02
1.9763005897402763e-02
2.3930942639708519e-02
2.8347542509436607e-02
3.3008061349391937e-02
3.7911701947450638e-02
4.3060675263404846e-02
4.8459503799676895e-02
5.4114460945129395e-02
6.0033194720745087e-02
6.6224440932273865e-02
7.2697795927524567e-02
7.9463578760623932e-02
8.6532719433307648e-02
9.3916654586791992e-02
1.0162732005119324e-01
1.0967703908681870e-01
1.1807853728532791e-01
1.2684488296508789e-01
1.3598948717117310e-01
1.4552602171897888e-01
1.5546847879886627e-01
1.6583104431629181e-01
1.7662818729877472e-01
1.8787451088428497e-01
1.9958481192588806e-01
2.1177397668361664e-01
2.2445698082447052e-01
2.3764884471893311e-01
2.5136458873748779e-01
2.6561909914016724e-01
2.8042724728584290e-01
2.9580366611480713e-01
3.1176269054412842e-01
3.2831841707229614e-01
3.4548452496528625e-01
3.6327415704727173e-01
3.8170003890991211e-01
4.0077406167984009e-01
4.2050755023956299e-01
4.4091090559959412e-01
4.6199360489845276e-01
4.8376411199569702e-01
5.0622981786727905e-01
5.2939671277999878e-01
5.5326968431472778e-01
5.7785207033157349e-01
6.0314565896987915e-01
6.2915068864822388e-01
6.5586560964584351e-01
6.8328726291656494e-01
7.1141040325164795e-01
7.4022799730300903e-01
7.6973104476928711e-01
7.9990833997726440e-01
8.3074682950973511e-01
8.6223119497299194e-01
8.9434409141540527e-01
9.2706608772277832e-01
9.6037554740905762e-01
9.9424892663955688e-01
1.0286605358123779e+00
1.0635827779769897e+00
1.0989862680435181e+00
1.1348395347595215e+00
1.1711096763610840e+00
1.2077622413635254e+00
1.2447609901428223e+00
1.2820686101913452e+00
1.3196465969085693e+00
1.3574552536010742e+00
1.3954541683197021e+00
1.4336022138595581e+00
1.4718575477600098e+00
1.5101782083511353e+00
1.5485219955444336e+00
1.5868464708328247e+00
1.6251096725463867e+00
1.6632698774337769e+00
1.7012858390808105e+00
1.7391171455383301e+00
1.7767238616943359e+00
1.8140676021575928e+00
1.8511105775833130e+00
1.8878165483474731e+00
1.9241507053375244e+00
1.9600796699523926e+00
1.9955714941024780e+00
2.0305962562561035e+00
2.0651257038116455e+00
2.0991334915161133e+00
2.1325945854187012e+00
2.1654865741729736e+00
2.1977889537811279e+00
2.2294826507568359e+00
2.2605512142181396e+00
2.2909796237945557e+00
2.3207552433013916e+00
2.3498666286468506e+00
2.3783051967620850e+00
2.4060635566711426e+00
2.4331359863281250e+00
2.4595189094543457e+00
2.4852101802825928e+00
2.5102090835571289e+00
2.5345165729522705e+00
2.5581347942352295e+00
2.5810678005218506e+00
2.6033203601837158e+00
2.6248981952667236e+00
2.6458086967468262e+00
2.6660599708557129e+00
2.6856610774993896e+00
2.7046217918395996e+00
2.7229526042938232e+00
2.7406647205352783e+00
2.7577700614929199e+00
2.7742810249328613e+00
2.7902102470397949e+00
2.8055706024169922e+00
2.8203759193420410e+00
2.8346395492553711e+00
2.8483750820159912e+00
2.8615968227386475e+00
2.8743183612823486e+00
2.8865535259246826e+00
2.8983159065246582e+00
2.9096193313598633e+00
2.9204769134521484e+00
2.9309010505676270e+00
2.9409039020538330e+00
2.9504969120025635e+00
2.9596903324127197e+00
2.9684922695159912e+00
2.9769096374511719e+00
2.9849460124969482e+00
2.9926013946533203e+00
2.9998707771301270e+00
3.0067424774169922e+00
3.0131959915161133e+00
3.0192000865936279e+00
3.0247101783752441e+00
3.0296671390533447e+00
3.0339994430541992e+00
