      -6.2910985e-18,      -1.4010266e-06,      -2.0385168e-07,       4.9859031e-08,       5.4260368e-09,       7.1074511e-08,       8.6149341e-09,      -2.7578034e-09,       4.2557741e-08
       5.1306625e-03,      -2.8212412e-02,      -9.1115655e-05,       1.0215882e-03,       3.6800547e-03,       2.2631854e-05,       4.3646849e-03,      -8.8991406e-06,       4.0336857e-03
       1.0401558e-02,      -4.7983176e-02,      -3.4999126e-04,       1.9741629e-03,       1.0247116e-02,       2.2611526e-04,       1.2240256e-02,      -7.6070655e-05,       1.1356744e-02
       1.5816011e-02,      -6.0767931e-02,      -7.5192363e-04,       2.7537283e-03,       1.6108032e-02,       7.3154124e-04,       1.9257584e-02,      -2.3559581e-04,       1.8048579e-02
       2.1377395e-02,      -6.8528662e-02,      -1.2702164e-03,       3.3627442e-03,       2.0513434e-02,       1.5242327e-03,       2.4511187e-02,      -4.7286775e-04,       2.3274427e-02
       2.7089130e-02,      -7.2872446e-02,      -1.8845192e-03,       3.8387716e-03,       2.3706050e-02,       2.5347584e-03,       2.8335776e-02,      -7.6072456e-04,       2.7288292e-02
       3.2954683e-02,      -7.4889949e-02,      -2.5832769e-03,       4.1913896e-03,       2.6006369e-02,       3.6915856e-03,       3.1121413e-02,      -1.0783142e-03,       3.0409683e-02
       3.8977569e-02,      -7.5301578e-02,      -3.3580598e-03,       4.4487044e-03,       2.7689558e-02,       4.9363369e-03,       3.3191605e-02,      -1.4098538e-03,       3.2908750e-02
       4.5161342e-02,      -7.4568939e-02,      -4.2021669e-03,       4.6498705e-03,       2.8956720e-02,       6.2244410e-03,       3.4758928e-02,      -1.7479740e-03,       3.4970045e-02
       5.1509600e-02,      -7.3000857e-02,      -5.1097657e-03,       4.8258352e-03,       2.9940220e-02,       7.5243288e-03,       3.5953373e-02,      -2.0897134e-03,       3.6708961e-02
       5.8025982e-02,      -7.0806819e-02,      -6.0733177e-03,       4.9901472e-03,       3.0726146e-02,       8.8125655e-03,       3.6863113e-02,      -2.4356774e-03,       3.8200912e-02
