Cy
4.8452866077423096e-01
4.8630276322364807e-01
4.8862627148628235e-01
4.9146535992622375e-01
4.9477669596672058e-01
4.9851527810096741e-01
5.0264006853103638e-01
5.0711661577224731e-01
5.1191782951354980e-01
5.1702398061752319e-01
5.2242165803909302e-01
5.2810275554656982e-01
5.3406339883804321e-01
5.4030293226242065e-01
5.4682326316833496e-01
5.5362814664840698e-01
5.6072288751602173e-01
5.6811374425888062e-01
5.7580786943435669e-01
5.8381295204162598e-01
5.9213703870773315e-01
6.0078859329223633e-01
6.0977613925933838e-01
6.1910837888717651e-01
6.2879413366317749e-01
6.3884210586547852e-01
6.4926105737686157e-01
6.6005957126617432e-01
6.7124605178833008e-01
6.8282884359359741e-01
6.9481605291366577e-01
7.0721548795700073e-01
7.2003477811813354e-01
7.3328113555908203e-01
7.4696147441864014e-01
7.6108247041702271e-01
7.7565026283264160e-01
7.9067063331604004e-01
8.0614906549453735e-01
8.2209050655364990e-01
8.3849930763244629e-01
8.5537964105606079e-01
8.7273496389389038e-01
8.9056825637817383e-01
9.0888208150863647e-01
9.2767840623855591e-01
9.4695866107940674e-01
9.6672368049621582e-01
9.8697376251220703e-01
1.0077084302902222e+00
1.0289269685745239e+00
1.0506273508071899e+00
1.0728075504302979e+00
1.0954643487930298e+00
1.1185936927795410e+00
1.1421911716461182e+00
1.1662510633468628e+00
1.1907668113708496e+00
1.2157310247421265e+00
1.2411351203918457e+00
1.2669696807861328e+00
1.2932239770889282e+00
1.3198859691619873e+00
1.3469427824020386e+00
1.3743801116943359e+00
1.4021822214126587e+00
1.4303325414657593e+00
1.4588127136230469e+00
1.4876034259796143e+00
1.5166841745376587e+00
1.5460329055786133e+00
1.5756264925003052e+00
1.6054408550262451e+00
1.6354507207870483e+00
1.6656296253204346e+00
1.6959505081176758e+00
1.7263852357864380e+00
1.7569049596786499e+00
1.7874805927276611e+00
1.8180819749832153e+00
1.8486790657043457e+00
1.8792414665222168e+00
1.9097384214401245e+00
1.9401395320892334e+00
1.9704144001007080e+00
2.0005331039428711e+00
2.0304658412933350e+00
2.0601837635040283e+00
2.0896582603454590e+00
2.1188619136810303e+00
2.1477680206298828e+00
2.1763510704040527e+00
2.2045862674713135e+00
2.2324507236480713e+00
2.2599217891693115e+00
2.2869791984558105e+00
2.3136036396026611e+00
2.3397769927978516e+00
2.3654828071594238e+00
2.3907065391540527e+00
2.4154343605041504e+00
2.4396548271179199e+00
2.4633572101593018e+00
2.4865326881408691e+00
2.5091741085052490e+00
2.5312750339508057e+00
2.5528314113616943e+00
2.5738396644592285e+00
2.5942981243133545e+00
2.6142060756683350e+00
2.6335639953613281e+00
2.6523735523223877e+00
2.6706376075744629e+00
2.6883599758148193e+00
2.7055454254150391e+00
2.7221992015838623e+00
2.7383279800415039e+00
2.7539389133453369e+00
2.7690393924713135e+00
2.7836382389068604e+00
2.7977440357208252e+00
2.8113663196563721e+00
2.8245151042938232e+00
2.8371999263763428e+00
2.8494319915771484e+00
2.8612213134765625e+00
2.8725790977478027e+00
2.8835165500640869e+00
2.8940443992614746e+00
2.9041740894317627e+00
2.9139168262481689e+00
2.9232838153839111e+00
2.9322857856750488e+00
2.9409341812133789e+00
2.9492392539978027e+00
2.9572119712829590e+00
2.9648623466491699e+00
2.9722001552581787e+00
2.9792346954345703e+00
2.9859747886657715e+00
2.9924275875091553e+00
2.9986002445220947e+00
3.0044972896575928e+00
3.0101215839385986e+00
3.0154736042022705e+00
3.0205492973327637e+00
3.0253403186798096e+00
3.0298314094543457e+00
3.0339999198913574e+00
