       1.0000085e+00,       3.3385963e-07,       4.1726342e-06,       1.0682371e-08,       7.2514810e-10,       4.8179570e-08,       2.8613634e-09,       5.8037770e-10,       2.5883041e-08
       1.0034492e+00,       1.2597568e-02,       1.7668521e-05,      -2.3613442e-04,       2.5785198e-03,       6.4088633e-06,       1.7044486e-03,      -2.2331998e-05,       2.1446886e-03
       1.0069839e+00,       3.8471398e-02,       1.4365273e-04,      -4.8328577e-04,       8.9946081e-03,       6.5302127e-05,       5.1467548e-03,      -1.4404348e-04,       7.1033325e-03
       1.0106150e+00,       7.7800170e-02,       5.1045275e-04,      -7.4978655e-04,       1.8679077e-02,       2.1895783e-04,       8.9019725e-03,      -3.9578474e-04,       1.3900004e-02
       1.0143445e+00,       1.2990076e-01,       1.2747574e-03,      -1.0476033e-03,       3.1267468e-02,       4.6697976e-04,       1.2453747e-02,      -7.5829657e-04,       2.2094098e-02
       1.0181749e+00,       1.9325388e-01,       2.6045838e-03,      -1.3854008e-03,       4.5694149e-02,       7.8455901e-04,       1.5736777e-02,      -1.1893518e-03,       3.1107743e-02
       1.0221084e+00,       2.6553626e-01,       4.6483537e-03,      -1.7614187e-03,       6.0268528e-02,       1.1424546e-03,       1.8852328e-02,      -1.6340766e-03,       4.0131655e-02
       1.0261475e+00,       3.4383127e-01,       7.5029995e-03,      -2.1610911e-03,       7.3139577e-02,       1.5193725e-03,       2.1944232e-02,      -2.0357952e-03,       4.8301591e-02
       1.0302944e+00,       4.2502217e-01,       1.1197544e-02,      -2.5572547e-03,       8.2774448e-02,       1.9061546e-03,       2.5141488e-02,      -2.3502349e-03,       5.4911045e-02
       1.0345517e+00,       5.0600711e-01,       1.5688247e-02,      -2.9184522e-03,       8.8316618e-02,       2.3064800e-03,       2.8531944e-02,      -2.5541631e-03,       5.9577521e-02
       1.0389217e+00,       5.8397440e-01,       2.0846849e-02,      -3.2114260e-03,       8.9664630e-02,       2.7323594e-03,       3.2143200e-02,      -2.6428214e-03,       6.2270095e-02
       1.0434069e+00,       6.5661062e-01,       2.6480968e-02,      -3.4031230e-03,       8.7354703e-02,       3.1992565e-03,       3.5937338e-02,      -2.6241616e-03,       6.3245649e-02
       1.0480098e+00,       7.2223342e-01,       3.2359550e-02,      -3.4717294e-03,       8.2326402e-02,       3.7228966e-03,       3.9828800e-02,      -2.5130775e-03,       6.2939049e-02
       1.0527329e+00,       7.7977997e-01,       3.8241691e-02,      -3.4213617e-03,       7.5689833e-02,       4.3163564e-03,       4.3711534e-02,      -2.3228555e-03,       6.1858862e-02
       1.0575787e+00,       8.2888546e-01,       4.3912502e-02,      -3.2772449e-03,       6.8412733e-02,       4.9865026e-03,       4.7479852e-02,      -2.0699426e-03,       6.0439544e-02
       1.0625499e+00,       8.6974988e-01,       4.9208650e-02,      -3.0709406e-03,       6.1268475e-02,       5.7354308e-03,       5.1034388e-02,      -1.7718325e-03,       5.9019147e-02
       1.0676489e+00,       9.0300904e-01,       5.4021886e-02,      -2.8351565e-03,       5.4763850e-02,       6.5603512e-03,       5.4294640e-02,      -1.4487286e-03,       5.7809421e-02
       1.0728783e+00,       9.2953810e-01,       5.8301360e-02,      -2.5979714e-03,       4.9155871e-02,       7.4540527e-03,       5.7203098e-02,      -1.1226788e-03,       5.6906511e-02
       1.0782408e+00,       9.5034030e-01,       6.2037816e-02,      -2.3745949e-03,       4.4511444e-02,       8.4057740e-03,       5.9709967e-02,      -8.1467970e-04,       5.6313592e-02
       1.0837389e+00,       9.6639006e-01,       6.5256397e-02,      -2.1683443e-03,       4.0788937e-02,       9.4034140e-03,       6.1770693e-02,      -5.4911100e-04,       5.5981522e-02
       1.0893752e+00,       9.7857530e-01,       6.8000387e-02,      -1.9839029e-03,       3.7832276e-02,       1.0432255e-02,       6.3376822e-02,      -3.5106854e-04,       5.5820677e-02
       1.0951524e+00,       9.8768331e-01,       7.0324012e-02,      -1.8323180e-03,       3.5493632e-02,       1.1480154e-02,       6.4533979e-02,      -2.3463624e-04,       5.5753883e-02
       1.1010730e+00,       9.9439441e-01,       7.2288538e-02,      -1.7195037e-03,       3.3634357e-02,       1.2537066e-02,       6.5271692e-02,      -2.0589067e-04,       5.5721558e-02
       1.1071397e+00,       9.9924033e-01,       7.3952751e-02,      -1.6355708e-03,       3.2144149e-02,       1.3596223e-02,       6.5632333e-02,      -2.6228247e-04,       5.5686352e-02
       1.1133551e+00,       1.0026493e+00,       7.5367186e-02,      -1.5655107e-03,       3.0943072e-02,       1.4652391e-02,       6.5655178e-02,      -3.9319843e-04,       5.5625321e-02
       1.1197217e+00,       1.0049796e+00,       7.6576928e-02,      -1.5084639e-03,       2.9983200e-02,       1.5703463e-02,       6.5370015e-02,      -5.8801208e-04,       5.5528339e-02
       1.1262421e+00,       1.0064784e+00,       7.7616786e-02,      -1.4761811e-03,       2.9212324e-02,       1.6744993e-02,       6.4820366e-02,      -8.4158678e-04,       5.5388841e-02
       1.1329189e+00,       1.0073381e+00,       7.8514439e-02,      -1.4797023e-03,       2.8589514e-02,       1.7772526e-02,       6.4039047e-02,      -1.1434834e-03,       5.5200544e-02
       1.1397547e+00,       1.0077191e+00,       7.9295521e-02,      -1.5240960e-03,       2.8082526e-02,       1.8782028e-02,       6.3063370e-02,      -1.4831114e-03,       5.4963962e-02
       1.1467519e+00,       1.0077322e+00,       7.9979393e-02,      -1.6082322e-03,       2.7676034e-02,       1.9769997e-02,       6.1934811e-02,      -1.8507770e-03,       5.4690421e-02
       1.1539130e+00,       1.0074605e+00,       8.0581658e-02,      -1.7255867e-03,       2.7358264e-02,       2.0732991e-02,       6.0688289e-02,      -2.2386846e-03,       5.4389773e-02
       1.1612404e+00,       1.0069948e+00,       8.1117982e-02,      -1.8637601e-03,       2.7115272e-02,       2.1672333e-02,       5.9348794e-02,      -2.6380197e-03,       5.4068199e-02
       1.1687367e+00,       1.0063795e+00,       8.1597709e-02,      -2.0099764e-03,       2.6935942e-02,       2.2588448e-02,       5.7945566e-02,      -3.0449500e-03,       5.3734978e-02
