       4.4810854e-01,      -8.5943158e-07,      -5.9873139e-07,      -1.8844251e-08,       6.3779884e-09,       1.2699630e-08,       9.4249225e-10,      -8.2705783e-09,       1.0010055e-08
       4.5241384e-01,       4.8789715e-02,       3.7703556e-02,       3.0642023e-05,       1.1931329e-03,       7.0327912e-04,       4.0309744e-03,       9.1181876e-04,       2.9636932e-03
       4.5683811e-01,       9.3274403e-02,       7.1682078e-02,       3.7283014e-05,       3.9327317e-03,       2.2539146e-03,       1.3469796e-02,       2.9275860e-03,       9.8282212e-03
       4.6138422e-01,       1.3212166e-01,       1.0093350e-01,       6.1274059e-06,       7.1369033e-03,       3.9988205e-03,       2.4807892e-02,       5.1531637e-03,       1.7971808e-02
       4.6605508e-01,       1.6453580e-01,       1.2488496e-01,      -4.9992674e-05,       1.0042393e-02,       5.5649697e-03,       3.5679152e-02,       7.0201520e-03,       2.5643257e-02
       4.7085364e-01,       1.9073494e-01,       1.4375534e-01,      -1.0111328e-04,       1.2327563e-02,       6.8402329e-03,       4.5019157e-02,       8.3238147e-03,       3.2093476e-02
       4.7578288e-01,       2.1169526e-01,       1.5834843e-01,      -1.2241361e-04,       1.3992839e-02,       7.8530455e-03,       5.2625992e-02,       9.0896299e-03,       3.7235938e-02
       4.8084584e-01,       2.2859028e-01,       1.6961328e-01,      -1.0568817e-04,       1.5172121e-02,       8.6717065e-03,       5.8676297e-02,       9.4283667e-03,       4.1260062e-02
       4.8604559e-01,       2.4247821e-01,       1.7840255e-01,      -5.8416705e-05,       1.6008250e-02,       9.3556833e-03,       6.3444296e-02,       9.4507925e-03,       4.4404115e-02
       4.9138524e-01,       2.5418258e-01,       1.8537663e-01,       5.1146243e-06,       1.6619827e-02,       9.9491622e-03,       6.7187604e-02,       9.2476068e-03,       4.6878296e-02
       4.9686794e-01,       2.6430034e-01,       1.9101333e-01,       7.0301696e-05,       1.7088665e-02,       1.0482812e-02,       7.0113469e-02,       8.8852306e-03,       4.8842473e-02
       5.0249685e-01,       2.7325211e-01,       1.9564888e-01,       1.2472084e-04,       1.7466762e-02,       1.0977826e-02,       7.2378006e-02,       8.4113967e-03,       5.0411297e-02
       5.0827520e-01,       2.8134020e-01,       1.9952289e-01,       1.5886104e-04,       1.7787922e-02,       1.1448719e-02,       7.4099069e-02,       7.8598298e-03,       5.1667855e-02
       5.1420623e-01,       2.8878128e-01,       2.0280557e-01,       1.6667452e-04,       1.8079836e-02,       1.1904225e-02,       7.5368210e-02,       7.2560684e-03,       5.2676135e-02
       5.2029321e-01,       2.9574127e-01,       2.0562725e-01,       1.4740497e-04,       1.8358567e-02,       1.2351489e-02,       7.6256376e-02,       6.6189909e-03,       5.3483216e-02
       5.2653944e-01,       3.0233986e-01,       2.0808135e-01,       1.0415729e-04,       1.8641064e-02,       1.2795258e-02,       7.6820475e-02,       5.9633439e-03,       5.4128399e-02
       5.3294823e-01,       3.0866368e-01,       2.1023542e-01,       4.1289578e-05,       1.8937274e-02,       1.3238980e-02,       7.7108939e-02,       5.2995361e-03,       5.4642597e-02
       5.3952292e-01,       3.1478493e-01,       2.1214324e-01,      -3.5465699e-05,       1.9250045e-02,       1.3683816e-02,       7.7161271e-02,       4.6338548e-03,       5.5047566e-02
       5.4626688e-01,       3.2077328e-01,       2.1385301e-01,      -1.2125319e-04,       1.9577775e-02,       1.4130816e-02,       7.7011968e-02,       3.9693309e-03,       5.5360280e-02
       5.5318347e-01,       3.2667158e-01,       2.1539513e-01,      -2.1538354e-04,       1.9926256e-02,       1.4577933e-02,       7.6688660e-02,       3.3081296e-03,       5.5596425e-02
       5.6027607e-01,       3.3250742e-01,       2.1679163e-01,      -3.1992391e-04,       2.0288121e-02,       1.5026087e-02,       7.6211919e-02,       2.6512258e-03,       5.5763064e-02
       5.6754808e-01,       3.3829853e-01,       2.1805896e-01,      -4.3419610e-04,       2.0664637e-02,       1.5475979e-02,       7.5601949e-02,       1.9992314e-03,       5.5871283e-02
       5.7500289e-01,       3.4406463e-01,       2.1921282e-01,      -5.5636732e-04,       2.1051221e-02,       1.5928970e-02,       7.4881694e-02,       1.3513444e-03,       5.5930942e-02
       5.8264389e-01,       3.4982822e-01,       2.2026614e-01,      -6.8782018e-04,       2.1445681e-02,       1.6386598e-02,       7.4069992e-02,       7.0889828e-04,       5.5951136e-02
       5.9047446e-01,       3.5561489e-01,       2.2123049e-01,      -8.3425911e-04,       2.1846970e-02,       1.6853636e-02,       7.3179377e-02,       7.4229388e-05,       5.5939991e-02
       5.9849798e-01,       3.6142653e-01,       2.2210317e-01,      -1.0078609e-03,       2.2265925e-02,       1.7328809e-02,       7.2213982e-02,      -5.5341184e-04,       5.5904358e-02
