Cy
1.0257860412821174e-03
3.2284774351865053e-03
5.8152535930275917e-03
8.7447827681899071e-03
1.1980580165982246e-02
1.9263708963990211e-02
2.3276351392269135e-02
2.7523729950189590e-02
3.2002359628677368e-02
3.6712277680635452e-02
4.1656203567981720e-02
4.6838924288749695e-02
5.2266791462898254e-02
5.7947404682636261e-02
6.3889332115650177e-02
7.0101954042911530e-02
7.6595306396484375e-02
8.3379991352558136e-02
9.0467125177383423e-02
9.7868263721466064e-02
1.0559535771608353e-01
1.1366075277328491e-01
1.2207714468240738e-01
1.3085755705833435e-01
1.4001530408859253e-01
1.4956401288509369e-01
1.5951754152774811e-01
1.6989004611968994e-01
1.8069581687450409e-01
1.9194941222667694e-01
2.0366550981998444e-01
2.1585889160633087e-01
2.2854447364807129e-01
2.4173718690872192e-01
2.5545197725296021e-01
2.6970371603965759e-01
2.8450718522071838e-01
2.9987701773643494e-01
3.1582760810852051e-01
3.3237311244010925e-01
3.4952723979949951e-01
3.6730331182479858e-01
3.8571414351463318e-01
4.0477195382118225e-01
4.2448821663856506e-01
4.4487369060516357e-01
4.6593824028968811e-01
4.8769071698188782e-01
5.1013898849487305e-01
5.3328967094421387e-01
5.5714815855026245e-01
5.8171838521957397e-01
6.0700303316116333e-01
6.3300287723541260e-01
6.5971738100051880e-01
6.8714392185211182e-01
7.1527826786041260e-01
7.4411422014236450e-01
7.7364349365234375e-01
8.0385589599609375e-01
8.3473902940750122e-01
8.6627835035324097e-01
8.9845722913742065e-01
9.3125677108764648e-01
9.6465599536895752e-01
9.9863153696060181e-01
1.0331581830978394e+00
1.0682085752487183e+00
1.1037530899047852e+00
1.1397603750228882e+00
1.1761971712112427e+00
1.2130285501480103e+00
1.2502179145812988e+00
1.2877269983291626e+00
1.3255165815353394e+00
1.3635460138320923e+00
1.4017738103866577e+00
1.4401574134826660e+00
1.4786540269851685e+00
1.5172200202941895e+00
1.5558118820190430e+00
1.5943858623504639e+00
1.6328983306884766e+00
1.6713062524795532e+00
1.7095667123794556e+00
1.7476377487182617e+00
1.7854785919189453e+00
1.8230489492416382e+00
1.8603100776672363e+00
1.8972246646881104e+00
1.9337567090988159e+00
1.9698717594146729e+00
2.0055375099182129e+00
2.0407228469848633e+00
2.0753991603851318e+00
2.1095392704010010e+00
2.1431186199188232e+00
2.1761138439178467e+00
2.2085044384002686e+00
2.2402715682983398e+00
2.2713987827301025e+00
2.3018710613250732e+00
2.3316762447357178e+00
2.3608033657073975e+00
2.3892438411712646e+00
2.4169909954071045e+00
2.4440398216247559e+00
2.4703872203826904e+00
2.4960315227508545e+00
2.5209729671478271e+00
2.5452129840850830e+00
2.5687546730041504e+00
2.5916025638580322e+00
2.6137619018554688e+00
2.6352396011352539e+00
2.6560435295104980e+00
2.6761822700500488e+00
2.6956658363342285e+00
2.7145047187805176e+00
2.7327098846435547e+00
2.7502930164337158e+00
2.7672669887542725e+00
2.7836441993713379e+00
2.7994379997253418e+00
2.8146619796752930e+00
2.8293302059173584e+00
2.8434562683105469e+00
2.8570542335510254e+00
2.8701386451721191e+00
2.8827233314514160e+00
2.8948223590850830e+00
2.9064493179321289e+00
2.9176175594329834e+00
2.9283401966094971e+00
2.9386293888092041e+00
2.9484963417053223e+00
2.9579513072967529e+00
2.9670026302337646e+00
2.9756562709808350e+00
2.9839155673980713e+00
2.9917795658111572e+00
2.9992411136627197e+00
3.0062868595123291e+00
3.0128929615020752e+00
3.0190241336822510e+00
3.0246307849884033e+00
3.0296483039855957e+00
3.0340003967285156e+00
