Cy
1.0257860412821174e-03
3.2279246952384710e-03
5.8130752295255661e-03
8.7400032207369804e-03
1.1972350999712944e-02
1.5481439419090748e-02
1.9246513023972511e-02
2.3253830149769783e-02
2.7495408430695534e-02
3.1967807561159134e-02
3.6671094596385956e-02
4.1608002036809921e-02
4.6783328056335449e-02
5.2203428000211716e-02
5.7875894010066986e-02
6.3809297978878021e-02
7.0013001561164856e-02
7.6497040688991547e-02
8.3272002637386322e-02
9.0348988771438599e-02
9.7739532589912415e-02
1.0545559227466583e-01
1.1350949108600616e-01
1.2191390246152878e-01
1.3068184256553650e-01
1.3982661068439484e-01
1.4936180412769318e-01
1.5930131077766418e-01
1.6965921223163605e-01
1.8044984340667725e-01
1.9168771803379059e-01
2.0338748395442963e-01
2.1556396782398224e-01
2.2823204100131989e-01
2.4140661954879761e-01
2.5510266423225403e-01
2.6933503150939941e-01
2.8411850333213806e-01
2.9946774244308472e-01
3.1539711356163025e-01
3.3192077279090881e-01
3.4905245900154114e-01
3.6680552363395691e-01
3.8519278168678284e-01
4.0422645211219788e-01
4.2391809821128845e-01
4.4427844882011414e-01
4.6531739830970764e-01
4.8704391717910767e-01
5.0946587324142456e-01
5.3258991241455078e-01
5.5642157793045044e-01
5.8096480369567871e-01
6.0622227191925049e-01
6.3219499588012695e-01
6.5888237953186035e-01
6.8628203868865967e-01
7.1438974142074585e-01
7.4319934844970703e-01
7.7270275354385376e-01
8.0288982391357422e-01
8.3374828100204468e-01
8.6526370048522949e-01
8.9741957187652588e-01
9.3019711971282959e-01
9.6357536315917969e-01
9.9753129482269287e-01
1.0320395231246948e+00
1.0670728683471680e+00
1.1026020050048828e+00
1.1385953426361084e+00
1.1750199794769287e+00
1.2118408679962158e+00
1.2490215301513672e+00
1.2865238189697266e+00
1.3243085145950317e+00
1.3623349666595459e+00
1.4005615711212158e+00
1.4389460086822510e+00
1.4774453639984131e+00
1.5160160064697266e+00
1.5546144247055054e+00
1.5931967496871948e+00
1.6317193508148193e+00
1.6701389551162720e+00
1.7084130048751831e+00
1.7464991807937622e+00
1.7843564748764038e+00
1.8219447135925293e+00
1.8592251539230347e+00
1.8961602449417114e+00
1.9327137470245361e+00
1.9688514471054077e+00
2.0045406818389893e+00
2.0397503376007080e+00
2.0744514465332031e+00
2.1086173057556152e+00
2.1422226428985596e+00
2.1752443313598633e+00
2.2076618671417236e+00
2.2394559383392334e+00
2.2706100940704346e+00
2.3011097908020020e+00
2.3309419155120850e+00
2.3600962162017822e+00
2.3885636329650879e+00
2.4163377285003662e+00
2.4434130191802979e+00
2.4697864055633545e+00
2.4954566955566406e+00
2.5204234123229980e+00
2.5446884632110596e+00
2.5682547092437744e+00
2.5911262035369873e+00
2.6133091449737549e+00
2.6348097324371338e+00
2.6556358337402344e+00
2.6757965087890625e+00
2.6953012943267822e+00
2.7141606807708740e+00
2.7323858737945557e+00
2.7499885559082031e+00
2.7669811248779297e+00
2.7833766937255859e+00
2.7991881370544434e+00
2.8144290447235107e+00
2.8291137218475342e+00
2.8432555198669434e+00
2.8568692207336426e+00
2.8699681758880615e+00
2.8825671672821045e+00
2.8946797847747803e+00
2.9063198566436768e+00
2.9175009727478027e+00
2.9282357692718506e+00
2.9385364055633545e+00
2.9484145641326904e+00
2.9578802585601807e+00
2.9669415950775146e+00
2.9756050109863281e+00
2.9838733673095703e+00
2.9917457103729248e+00
2.9992153644561768e+00
3.0062680244445801e+00
3.0128803253173828e+00
3.0190167427062988e+00
3.0246272087097168e+00
3.0296473503112793e+00
3.0340003967285156e+00
